source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
Ted_Underwood	schichmax	1530872225930575872	replied_to	2022-05-29 11:22:35+00:00	0	0	1	0	Twitter for iPhone
Ted_Underwood	quasimondo	1530872225930575872	replied_to	2022-05-29 11:22:35+00:00	0	0	1	0	Twitter for iPhone
Michael44804825	wchan212	1530253065928032256	replied_to	2022-05-27 18:22:16+00:00	0	0	0	0	Twitter for iPhone
Michael44804825	schichmax	1530253065928032256	replied_to	2022-05-27 18:22:16+00:00	0	0	0	0	Twitter for iPhone
Michael44804825	mo_norouzi	1530253065928032256	replied_to	2022-05-27 18:22:16+00:00	0	0	0	0	Twitter for iPhone
semf_nexus	schichmax	1530133460739686401	mentioned	2022-05-27 10:27:00+00:00	1	0	1	1	Twitter Web App
semf_nexus	CUDANLab	1530133460739686401	mentioned	2022-05-27 10:27:00+00:00	1	0	1	1	Twitter Web App
wchan212	schichmax	1529903863796486149	replied_to	2022-05-26 19:14:40+00:00	2	2	4	0	Twitter Web App
wchan212	mo_norouzi	1529903863796486149	replied_to	2022-05-26 19:14:40+00:00	2	2	4	0	Twitter Web App
manovich	schichmax	1528832914560954368	replied_to	2022-05-23 20:19:05+00:00	0	0	1	0	Twitter for iPhone
followML_	AndresKarjus	1528741007822659584	replied_to	2022-05-23 14:13:53+00:00	0	0	2	0	FollowML
followML_	schichmax	1528741007822659584	replied_to	2022-05-23 14:13:53+00:00	0	0	2	0	FollowML
followML_	sebastianahnert	1528741007822659584	replied_to	2022-05-23 14:13:53+00:00	0	0	2	0	FollowML
followML_	mcanet	1528741007822659584	replied_to	2022-05-23 14:13:53+00:00	0	0	2	0	FollowML
followML_	tillmannohm	1528741007822659584	replied_to	2022-05-23 14:13:53+00:00	0	0	2	0	FollowML
AndresKarjus	AndresKarjus	1528740713340538880	mentioned	2022-05-23 14:12:43+00:00	41	2	96	9	Twitter Web App
AndresKarjus	schichmax	1528740713340538880	mentioned	2022-05-23 14:12:43+00:00	41	2	96	9	Twitter Web App
AndresKarjus	sebastianahnert	1528740713340538880	mentioned	2022-05-23 14:12:43+00:00	41	2	96	9	Twitter Web App
AndresKarjus	mcanet	1528740713340538880	mentioned	2022-05-23 14:12:43+00:00	41	2	96	9	Twitter Web App
AndresKarjus	tillmannohm	1528740713340538880	mentioned	2022-05-23 14:12:43+00:00	41	2	96	9	Twitter Web App
Cristian_Huepe	thilogross	1527341072048803855	replied_to	2022-05-19 17:31:02+00:00	0	0	1	0	Twitter for iPhone
Cristian_Huepe	lukejerram	1527341072048803855	replied_to	2022-05-19 17:31:02+00:00	0	0	1	0	Twitter for iPhone
Cristian_Huepe	schichmax	1527341072048803855	replied_to	2022-05-19 17:31:02+00:00	0	0	1	0	Twitter for iPhone
Cristian_Huepe	carloswademusic	1527341072048803855	replied_to	2022-05-19 17:31:02+00:00	0	0	1	0	Twitter for iPhone
Cristian_Huepe	AndyCouncil	1527341072048803855	replied_to	2022-05-19 17:31:02+00:00	0	0	1	0	Twitter for iPhone
thilogross	lukejerram	1527216910483574784	quoted	2022-05-19 09:17:40+00:00	0	1	3	1	Twitter Web App
thilogross	schichmax	1527216910483574784	quoted	2022-05-19 09:17:40+00:00	0	1	3	1	Twitter Web App
thilogross	carloswademusic	1527216910483574784	quoted	2022-05-19 09:17:40+00:00	0	1	3	1	Twitter Web App
thilogross	AndyCouncil	1527216910483574784	quoted	2022-05-19 09:17:40+00:00	0	1	3	1	Twitter Web App
thilogross	Cristian_Huepe	1527216910483574784	quoted	2022-05-19 09:17:40+00:00	0	1	3	1	Twitter Web App
quasimondo	schichmax	1526901249169403904	mentioned	2022-05-18 12:23:20+00:00	0	0	1	0	Twitter Web App
quasimondo	CUDANLab	1526901249169403904	mentioned	2022-05-18 12:23:20+00:00	0	0	1	0	Twitter Web App
vonZiethen	schichmax	1526673418069868546	replied_to	2022-05-17 21:18:01+00:00	0	0	1	0	Twitter Web App
vonZiethen	OSoMe_IU	1526673418069868546	replied_to	2022-05-17 21:18:01+00:00	0	0	1	0	Twitter Web App
RaReSpaw	Moira_Dillon	1524724919053004801	mentioned	2022-05-12 12:15:23+00:00	6	0	11	3	Twitter Web App
RaReSpaw	schichmax	1524724919053004801	mentioned	2022-05-12 12:15:23+00:00	6	0	11	3	Twitter Web App
RaReSpaw	taliesinb	1524724919053004801	mentioned	2022-05-12 12:15:23+00:00	6	0	11	3	Twitter Web App
RaReSpaw	PeterGardenfors	1524724919053004801	mentioned	2022-05-12 12:15:23+00:00	6	0	11	3	Twitter Web App
RaReSpaw	drmichaellevin	1524724919053004801	mentioned	2022-05-12 12:15:23+00:00	6	0	11	3	Twitter Web App
TheoStauffer	schichmax	1522179857593024513	replied_to	2022-05-05 11:42:13+00:00	0	0	0	0	Twitter for Android
TheoStauffer	ricardo_ch	1522179857593024513	replied_to	2022-05-05 11:42:13+00:00	0	0	0	0	Twitter for Android
TheoStauffer	EU_Commission	1522179857593024513	replied_to	2022-05-05 11:42:13+00:00	0	0	0	0	Twitter for Android
aqsaqal	schichmax	1521937428491255808	replied_to	2022-05-04 19:38:53+00:00	0	0	0	0	Twitter Web App
aqsaqal	ricardo_ch	1521937428491255808	replied_to	2022-05-04 19:38:53+00:00	0	0	0	0	Twitter Web App
aqsaqal	EU_Commission	1521937428491255808	replied_to	2022-05-04 19:38:53+00:00	0	0	0	0	Twitter Web App
moebio	schichmax	1521924598144638979	quoted	2022-05-04 18:47:54+00:00	0	0	0	0	Twitter Web App
moebio	ricardo_ch	1521924598144638979	quoted	2022-05-04 18:47:54+00:00	0	0	0	0	Twitter Web App
moebio	EU_Commission	1521924598144638979	quoted	2022-05-04 18:47:54+00:00	0	0	0	0	Twitter Web App
marnixvb	schichmax	1521923735288225798	replied_to	2022-05-04 18:44:29+00:00	0	0	0	0	Twitter Web App
marnixvb	ricardo_ch	1521923735288225798	replied_to	2022-05-04 18:44:29+00:00	0	0	0	0	Twitter Web App
marnixvb	EU_Commission	1521923735288225798	replied_to	2022-05-04 18:44:29+00:00	0	0	0	0	Twitter Web App
nancybaym	schichmax	1521923023011553280	replied_to	2022-05-04 18:41:39+00:00	0	0	0	0	Twitter Web App
nancybaym	ricardo_ch	1521923023011553280	replied_to	2022-05-04 18:41:39+00:00	0	0	0	0	Twitter Web App
nancybaym	EU_Commission	1521923023011553280	replied_to	2022-05-04 18:41:39+00:00	0	0	0	0	Twitter Web App
evoluchico	schichmax	1521922430612168705	replied_to	2022-05-04 18:39:18+00:00	0	0	0	0	Twitter Web App
evoluchico	IlvesToomas	1521922430612168705	replied_to	2022-05-04 18:39:18+00:00	0	0	0	0	Twitter Web App
evoluchico	ricardo_ch	1521922430612168705	replied_to	2022-05-04 18:39:18+00:00	0	0	0	0	Twitter Web App
evoluchico	EU_Commission	1521922430612168705	replied_to	2022-05-04 18:39:18+00:00	0	0	0	0	Twitter Web App
VinkoZlatic	schichmax	1521920905810743297	replied_to	2022-05-04 18:33:14+00:00	0	1	0	0	Twitter Web App
VinkoZlatic	IlvesToomas	1521920905810743297	replied_to	2022-05-04 18:33:14+00:00	0	1	0	0	Twitter Web App
VinkoZlatic	ricardo_ch	1521920905810743297	replied_to	2022-05-04 18:33:14+00:00	0	1	0	0	Twitter Web App
VinkoZlatic	EU_Commission	1521920905810743297	replied_to	2022-05-04 18:33:14+00:00	0	1	0	0	Twitter Web App
doroshishka	schichmax	1521920469657653248	replied_to	2022-05-04 18:31:30+00:00	0	0	0	0	Twitter Web App
doroshishka	IlvesToomas	1521920469657653248	replied_to	2022-05-04 18:31:30+00:00	0	0	0	0	Twitter Web App
doroshishka	ricardo_ch	1521920469657653248	replied_to	2022-05-04 18:31:30+00:00	0	0	0	0	Twitter Web App
doroshishka	EU_Commission	1521920469657653248	replied_to	2022-05-04 18:31:30+00:00	0	0	0	0	Twitter Web App
sintagmo	schichmax	1521919211710214144	replied_to	2022-05-04 18:26:30+00:00	0	1	0	0	Twitter Web App
sintagmo	IlvesToomas	1521919211710214144	replied_to	2022-05-04 18:26:30+00:00	0	1	0	0	Twitter Web App
sintagmo	ricardo_ch	1521919211710214144	replied_to	2022-05-04 18:26:30+00:00	0	1	0	0	Twitter Web App
sintagmo	EU_Commission	1521919211710214144	replied_to	2022-05-04 18:26:30+00:00	0	1	0	0	Twitter Web App
TivadarDanka	schichmax	1521887196076253184	replied_to	2022-05-04 16:19:17+00:00	0	0	2	0	Twitter Web App
TivadarDanka	ricardo_ch	1521887196076253184	replied_to	2022-05-04 16:19:17+00:00	0	0	2	0	Twitter Web App
TivadarDanka	EU_Commission	1521887196076253184	replied_to	2022-05-04 16:19:17+00:00	0	0	2	0	Twitter Web App
prathyvsh	schichmax	1520513502854664193	replied_to	2022-04-30 21:20:43+00:00	0	1	0	0	Twitter Web App
prathyvsh	quasimondo	1520513502854664193	replied_to	2022-04-30 21:20:43+00:00	0	1	0	0	Twitter Web App
trawellinghat	schichmax	1520046310036025350	replied_to	2022-04-29 14:24:16+00:00	0	0	3	0	Twitter Web App
nonilex	Moira_Dillon	1517129021246652416	mentioned	2022-04-21 13:12:00+00:00	9	8	24	2	Twitter Web App
nonilex	schichmax	1517129021246652416	mentioned	2022-04-21 13:12:00+00:00	9	8	24	2	Twitter Web App
nonilex	taliesinb	1517129021246652416	mentioned	2022-04-21 13:12:00+00:00	9	8	24	2	Twitter Web App
nonilex	PeterGardenfors	1517129021246652416	mentioned	2022-04-21 13:12:00+00:00	9	8	24	2	Twitter Web App
nonilex	drmichaellevin	1517129021246652416	mentioned	2022-04-21 13:12:00+00:00	9	8	24	2	Twitter Web App
profjasonpotts	schichmax	1514282395696046087	replied_to	2022-04-13 16:40:31+00:00	0	1	0	0	Twitter Web App
Mike_Kestemont	schichmax	1512914500139298819	replied_to	2022-04-09 22:05:00+00:00	0	1	2	0	Twitter for iPhone
Mike_Kestemont	analogparadigm	1512914500139298819	replied_to	2022-04-09 22:05:00+00:00	0	1	2	0	Twitter for iPhone
Mike_Kestemont	veritasium	1512914500139298819	replied_to	2022-04-09 22:05:00+00:00	0	1	2	0	Twitter for iPhone
MatiosTV	schichmax	1511083584538431493	replied_to	2022-04-04 20:49:35+00:00	0	0	0	0	TweetDeck
pholme	schichmax	1511073322628489216	mentioned	2022-04-04 20:08:49+00:00	0	1	0	0	TweetDeck
b_cavello	schichmax	1509412778095923202	replied_to	2022-03-31 06:10:24+00:00	0	1	0	0	Twitter for Android
i2marketing	schichmax	1507479883798122500	replied_to	2022-03-25 22:09:46+00:00	0	0	2	0	Twitter Web App
lshlj	schichmax	1506690238328016899	replied_to	2022-03-23 17:52:00+00:00	0	0	0	0	Twitter Web App
peterdodds	venkats_14	1506566081737019392	replied_to	2022-03-23 09:38:39+00:00	0	0	1	0	Twitter Web App
peterdodds	schichmax	1506566081737019392	replied_to	2022-03-23 09:38:39+00:00	0	0	1	0	Twitter Web App
FrueheNeuzeit	schichmax	1505228921440190465	replied_to	2022-03-19 17:05:15+00:00	0	0	0	0	Twitter Web App
suneman	schichmax	1505139113195884547	replied_to	2022-03-19 11:08:23+00:00	0	1	1	0	Twitter Web App
schichmax	schichmax	1504101950522105856	replied_to	2022-03-16 14:27:04+00:00	0	0	1	0	Twitter for iPhone
CUDANLab	schichmax	1504051781512441856	replied_to	2022-03-16 11:07:43+00:00	0	0	0	0	Twitter for Android
CUDANLab	VinkoZlatic	1504051781512441856	replied_to	2022-03-16 11:07:43+00:00	0	0	0	0	Twitter for Android
blprnt	prathyvsh	1502302721294098440	replied_to	2022-03-11 15:17:34+00:00	0	0	2	0	Twitter Web App
blprnt	schichmax	1502302721294098440	replied_to	2022-03-11 15:17:34+00:00	0	0	2	0	Twitter Web App
DirkHelbing	TivadarDanka	1502294503776223236	replied_to	2022-03-11 14:44:55+00:00	0	0	1	0	Twitter Web App
DirkHelbing	schichmax	1502294503776223236	replied_to	2022-03-11 14:44:55+00:00	0	0	1	0	Twitter Web App
kkatot	TivadarDanka	1502294114586734593	quoted	2022-03-11 14:43:22+00:00	0	2	5	0	Twitter Web App
kkatot	schichmax	1502294114586734593	quoted	2022-03-11 14:43:22+00:00	0	2	5	0	Twitter Web App
tiagopeixoto	nonilex	1501324392436932611	replied_to	2022-03-08 22:30:03+00:00	0	0	0	0	Twitter for Android
tiagopeixoto	schichmax	1501324392436932611	replied_to	2022-03-08 22:30:03+00:00	0	0	0	0	Twitter for Android
tiagopeixoto	IlvesToomas	1501324392436932611	replied_to	2022-03-08 22:30:03+00:00	0	0	0	0	Twitter for Android
tiagopeixoto	stealthygeek	1501324392436932611	replied_to	2022-03-08 22:30:03+00:00	0	0	0	0	Twitter for Android
tiagopeixoto	Garmin	1501324392436932611	replied_to	2022-03-08 22:30:03+00:00	0	0	0	0	Twitter for Android
markogeovani	schichmax	1501282156437544964	replied_to	2022-03-08 19:42:13+00:00	6	1	17	0	Twitter for iPhone
markogeovani	IlvesToomas	1501282156437544964	replied_to	2022-03-08 19:42:13+00:00	6	1	17	0	Twitter for iPhone
markogeovani	stealthygeek	1501282156437544964	replied_to	2022-03-08 19:42:13+00:00	6	1	17	0	Twitter for iPhone
markogeovani	Garmin	1501282156437544964	replied_to	2022-03-08 19:42:13+00:00	6	1	17	0	Twitter for iPhone
HECKnowledge	schichmax	1499851149498851332	replied_to	2022-03-04 20:55:54+00:00	0	0	0	0	Twitter Web App
tillmannohm	schichmax	1497832958190833665	mentioned	2022-02-27 07:16:20+00:00	4	0	20	1	Twitter Web App
tillmannohm	sebastianahnert	1497832958190833665	mentioned	2022-02-27 07:16:20+00:00	4	0	20	1	Twitter Web App
tillmannohm	tillmannohm	1497832958190833665	mentioned	2022-02-27 07:16:20+00:00	4	0	20	1	Twitter Web App
tillmannohm	mcanet	1497832958190833665	mentioned	2022-02-27 07:16:20+00:00	4	0	20	1	Twitter Web App
databaseculture	schichmax	1495786976041127948	replied_to	2022-02-21 15:46:20+00:00	0	0	0	0	Twitter for iPad
databaseculture	CUDANLab	1495786976041127948	replied_to	2022-02-21 15:46:20+00:00	0	0	0	0	Twitter for iPad
databaseculture	BlockchainRMIT	1495786976041127948	replied_to	2022-02-21 15:46:20+00:00	0	0	0	0	Twitter for iPad
databaseculture	RMITBusRes	1495786976041127948	replied_to	2022-02-21 15:46:20+00:00	0	0	0	0	Twitter for iPad
databaseculture	mintandburnRMIT	1495786976041127948	replied_to	2022-02-21 15:46:20+00:00	0	0	0	0	Twitter for iPad
manlius84	schichmax	1494681988128722944	replied_to	2022-02-18 14:35:30+00:00	0	0	4	0	Twitter for Android
manlius84	ScienceMagazine	1494681988128722944	replied_to	2022-02-18 14:35:30+00:00	0	0	4	0	Twitter for Android
zkmkarlsruhe	schichmax	1494557791154937861	replied_to	2022-02-18 06:21:59+00:00	0	0	2	0	Twitter for iPhone
jacomyma	schichmax	1492079055977725953	replied_to	2022-02-11 10:12:23+00:00	0	0	1	0	Twitter Web App
jacomyma	manlius84	1492079055977725953	replied_to	2022-02-11 10:12:23+00:00	0	0	1	0	Twitter Web App
jacomyma	WeiZhang0209	1492079055977725953	replied_to	2022-02-11 10:12:23+00:00	0	0	1	0	Twitter Web App
mikaelhuss	schichmax	1491290626092314625	replied_to	2022-02-09 05:59:26+00:00	0	0	1	0	Twitter for iPhone
mikaelhuss	RonWyden	1491290626092314625	replied_to	2022-02-09 05:59:26+00:00	0	0	1	0	Twitter for iPhone
