source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
CAN_ACN	DynamicaLab	1511087746902806541	mentioned	2022-04-04 21:06:08+00:00	1	0	0	0	Hootsuite Inc.
CAN_ACN	all_are	1511087746902806541	mentioned	2022-04-04 21:06:08+00:00	1	0	0	0	Hootsuite Inc.
all_are	DynamicaLab	1511076500459692038	replied_to	2022-04-04 20:21:26+00:00	1	0	3	0	Twitter Web App
all_are	CERVO_ULaval	1511076500459692038	replied_to	2022-04-04 20:21:26+00:00	1	0	3	0	Twitter Web App
all_are	TheNeuro_MNI	1511076500459692038	replied_to	2022-04-04 20:21:26+00:00	1	0	3	0	Twitter Web App
baruchbarzel	laetitiagvn	1499413237850415113	replied_to	2022-03-03 15:55:48+00:00	0	0	9	0	Twitter Web App
baruchbarzel	peterdodds	1499413237850415113	replied_to	2022-03-03 15:55:48+00:00	0	0	9	0	Twitter Web App
baruchbarzel	DynamicaLab	1499413237850415113	replied_to	2022-03-03 15:55:48+00:00	0	0	9	0	Twitter Web App
baruchbarzel	LHDnets	1499413237850415113	replied_to	2022-03-03 15:55:48+00:00	0	0	9	0	Twitter Web App
LHDnets	NaturePhysics	1488224584360861696	mentioned	2022-01-31 18:56:05+00:00	0	0	0	0	Twitter Web App
LHDnets	DynamicaLab	1488224584360861696	mentioned	2022-01-31 18:56:05+00:00	0	0	0	0	Twitter Web App
Mahtaao	DynamicaLab	1461438183158202378	mentioned	2021-11-18 20:56:29+00:00	2	0	10	0	Twitter Web App
caromenard666	cha_murph	1456669083001409536	mentioned	2021-11-05 17:05:47+00:00	1	0	11	0	Twitter Web App
caromenard666	DynamicaLab	1456669083001409536	mentioned	2021-11-05 17:05:47+00:00	1	0	11	0	Twitter Web App
JosepSardanyes	all_are	1446118006187196416	replied_to	2021-10-07 14:19:34+00:00	0	0	6	0	Twitter Web App
JosepSardanyes	uvmcomplexity	1446118006187196416	replied_to	2021-10-07 14:19:34+00:00	0	0	6	0	Twitter Web App
JosepSardanyes	DynamicaLab	1446118006187196416	replied_to	2021-10-07 14:19:34+00:00	0	0	6	0	Twitter Web App
DenGagn	all_are	1427747033193058317	replied_to	2021-08-17 21:39:53+00:00	0	0	2	0	Twitter Web App
DenGagn	cha_murph	1427747033193058317	replied_to	2021-08-17 21:39:53+00:00	0	0	2	0	Twitter Web App
DenGagn	NatureComms	1427747033193058317	replied_to	2021-08-17 21:39:53+00:00	0	0	2	0	Twitter Web App
