source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
cxdig	illegaldaydream	1529453436269387778	mentioned	2022-05-25 13:24:49+00:00	0	0	1	0	Scoop.it
cxdig	LHDnets	1529453436269387778	mentioned	2022-05-25 13:24:49+00:00	0	0	1	0	Scoop.it
cxdig	bagrow	1529453436269387778	mentioned	2022-05-25 13:24:49+00:00	0	0	1	0	Scoop.it
onurvarol	suneman	1529193207686434826	replied_to	2022-05-24 20:10:46+00:00	0	0	2	0	Twitter Web App
onurvarol	bagrow	1529193207686434826	replied_to	2022-05-24 20:10:46+00:00	0	0	2	0	Twitter Web App
onurvarol	siggasvala	1529193207686434826	replied_to	2022-05-24 20:10:46+00:00	0	0	2	0	Twitter Web App
uvmcomplexity	siggasvala	1529080267847176192	quoted	2022-05-24 12:41:59+00:00	1	0	8	0	TweetDeck
uvmcomplexity	bagrow	1529080267847176192	quoted	2022-05-24 12:41:59+00:00	1	0	8	0	TweetDeck
uvmcomplexity	suneman	1529080267847176192	quoted	2022-05-24 12:41:59+00:00	1	0	8	0	TweetDeck
CogSys	siggasvala	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	bagrow	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	suneman	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	NatureHumBehav	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	CogSys	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	DTU_Compute	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
CogSys	DTUtweet	1529075508947865601	quoted	2022-05-24 12:23:04+00:00	0	0	2	0	Twitter Web App
siggasvala	vedransekara	1529033198738587649	replied_to	2022-05-24 09:34:57+00:00	0	0	0	0	Twitter for Android
siggasvala	bagrow	1529033198738587649	replied_to	2022-05-24 09:34:57+00:00	0	0	0	0	Twitter for Android
siggasvala	suneman	1529033198738587649	replied_to	2022-05-24 09:34:57+00:00	0	0	0	0	Twitter for Android
suneman	vedransekara	1529027626064654336	replied_to	2022-05-24 09:12:48+00:00	0	0	0	0	Twitter Web App
suneman	siggasvala	1529027626064654336	replied_to	2022-05-24 09:12:48+00:00	0	0	0	0	Twitter Web App
suneman	bagrow	1529027626064654336	replied_to	2022-05-24 09:12:48+00:00	0	0	0	0	Twitter Web App
suneman	vedransekara	1529027626064654336	replied_to	2022-05-24 09:12:48+00:00	0	0	0	0	Twitter Web App
vedransekara	siggasvala	1529024329987641344	quoted	2022-05-24 08:59:42+00:00	0	2	11	0	Twitter for Android
vedransekara	bagrow	1529024329987641344	quoted	2022-05-24 08:59:42+00:00	0	2	11	0	Twitter for Android
vedransekara	suneman	1529024329987641344	quoted	2022-05-24 08:59:42+00:00	0	2	11	0	Twitter for Android
dhigit9	illegaldaydream	1529013913010024448	replied_to	2022-05-24 08:18:19+00:00	0	0	1	0	Twitter Web App
