source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
rongxiang_ucsb	martikagv	1531762970220371968	replied_to	2022-05-31 22:22:05+00:00	0	0	0	0	Twitter Web App
rongxiang_ucsb	moveucsb	1531762970220371968	replied_to	2022-05-31 22:22:05+00:00	0	0	0	0	Twitter Web App
rongxiang_ucsb	UCSBgeog	1531762970220371968	replied_to	2022-05-31 22:22:05+00:00	0	0	0	0	Twitter Web App
mszll	martikagv	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	_ane_rv	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	AnaVybor	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	darribas	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	tenkahen	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	Vuoggis	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	haavardaagesen	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	gboeing	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	pysal_devs	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	robinlovelace	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
mszll	lucpappalard	1527518566563647490	replied_to	2022-05-20 05:16:20+00:00	0	0	1	0	Twitter for Android
ZorzalErrante	martikagv	1527504453229846529	replied_to	2022-05-20 04:20:15+00:00	0	0	1	0	Twitter Web App
ZorzalErrante	DataScienceUDD	1527504453229846529	replied_to	2022-05-20 04:20:15+00:00	0	0	1	0	Twitter Web App
moveucsb	martikagv	1524832215707754496	mentioned	2022-05-12 19:21:44+00:00	3	1	22	0	Twitter Web App
moveucsb	UCSBgeog	1524832215707754496	mentioned	2022-05-12 19:21:44+00:00	3	1	22	0	Twitter Web App
eestradalab	martikagv	1524333481022664706	replied_to	2022-05-11 10:19:57+00:00	0	0	1	0	Twitter Web App
eestradalab	FrontiersIn	1524333481022664706	replied_to	2022-05-11 10:19:57+00:00	0	0	1	0	Twitter Web App
Havana57992180	TheOasisCivil	1522665823667687424	replied_to	2022-05-06 19:53:16+00:00	0	0	0	0	Twitter for Android
Havana57992180	TrippinApeNFT	1522665823667687424	replied_to	2022-05-06 19:53:16+00:00	0	0	0	0	Twitter for Android
Havana57992180	MarijaShpakova	1522665823667687424	replied_to	2022-05-06 19:53:16+00:00	0	0	0	0	Twitter for Android
Havana57992180	martikagv	1522665823667687424	replied_to	2022-05-06 19:53:16+00:00	0	0	0	0	Twitter for Android
ryanqiwang	martikagv	1520153345348059137	replied_to	2022-04-29 21:29:35+00:00	0	0	1	0	Twitter for iPhone
CuauhtemocAnda	martikagv	1516431072967344129	replied_to	2022-04-19 14:58:36+00:00	0	0	0	0	Twitter Web App
LuisMateusRocha	martikagv	1512461005195984901	mentioned	2022-04-08 16:02:58+00:00	3	1	23	0	Twitter for Android
LuisMateusRocha	CNS_NRT	1512461005195984901	mentioned	2022-04-08 16:02:58+00:00	3	1	23	0	Twitter for Android
LuisMateusRocha	IULuddy	1512461005195984901	mentioned	2022-04-08 16:02:58+00:00	3	1	23	0	Twitter for Android
LuisMateusRocha	NSF	1512461005195984901	mentioned	2022-04-08 16:02:58+00:00	3	1	23	0	Twitter for Android
UrbanDemog	martikagv	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	MoodyMobility	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	TheYuanLiao	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	amcondeco	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	lxndrkp	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	c_freke	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	TrisalynNelson	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	lau_retti	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	Sonia_Yeh	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	ElsaArcaute	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	underdarkGIS	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	somwrita_sarkar	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
UrbanDemog	PDez90	1501375849219645443	replied_to	2022-03-09 01:54:31+00:00	0	1	24	0	Twitter Web App
takayabe_0505	martikagv	1498034745564971015	replied_to	2022-02-27 20:38:10+00:00	0	0	1	0	Twitter for Android
