source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
AdinaGitomer	Netakv	1530808658807889923	replied_to	2022-05-29 07:09:59+00:00	0	0	1	0	Twitter for iPhone
AdinaGitomer	poli_com	1530808658807889923	replied_to	2022-05-29 07:09:59+00:00	0	0	1	0	Twitter for iPhone
AdinaGitomer	ryanjgallag	1530808658807889923	replied_to	2022-05-29 07:09:59+00:00	0	0	1	0	Twitter for iPhone
Netakv	poli_com	1530668985171054592	replied_to	2022-05-28 21:54:59+00:00	0	1	1	0	Twitter for Android
Netakv	ryanjgallag	1530668985171054592	replied_to	2022-05-28 21:54:59+00:00	0	1	1	0	Twitter for Android
Netakv	AdinaGitomer	1530668985171054592	replied_to	2022-05-28 21:54:59+00:00	0	1	1	0	Twitter for Android
Netakv	AdinaGitomer	1530668985171054592	replied_to	2022-05-28 21:54:59+00:00	0	1	1	0	Twitter for Android
Jnatanh	maria_antoniak	1530503655329177600	quoted	2022-05-28 10:58:01+00:00	0	0	1	0	Twitter for Android
Jnatanh	ryanjgallag	1530503655329177600	quoted	2022-05-28 10:58:01+00:00	0	0	1	0	Twitter for Android
sjjphd	sjjphd	1530465470385737729	replied_to	2022-05-28 08:26:17+00:00	0	0	1	0	Twitter for iPhone
sjjphd	ryanjgallag	1530465470385737729	replied_to	2022-05-28 08:26:17+00:00	0	0	1	0	Twitter for iPhone
Krodinehardy	AdinaGitomer	1530460750275178496	replied_to	2022-05-28 08:07:32+00:00	0	1	1	0	Twitter for iPhone
Krodinehardy	ryanjgallag	1530460750275178496	replied_to	2022-05-28 08:07:32+00:00	0	1	1	0	Twitter for iPhone
doroshishka	shannimcg	1530308370045059074	replied_to	2022-05-27 22:02:01+00:00	0	0	3	0	Twitter for iPhone
doroshishka	ryanjgallag	1530308370045059074	replied_to	2022-05-27 22:02:01+00:00	0	0	3	0	Twitter for iPhone
doroshishka	sjjphd	1530308370045059074	replied_to	2022-05-27 22:02:01+00:00	0	0	3	0	Twitter for iPhone
doroshishka	poli_com	1530308370045059074	replied_to	2022-05-27 22:02:01+00:00	0	0	3	0	Twitter for iPhone
mattk7	AdinaGitomer	1530269111401447424	replied_to	2022-05-27 19:26:01+00:00	0	0	1	0	Twitter for iPhone
mattk7	ryanjgallag	1530269111401447424	replied_to	2022-05-27 19:26:01+00:00	0	0	1	0	Twitter for iPhone
JohannesBGruber	AdinaGitomer	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	ryanjgallag	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	mccabe_s	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	Shugars	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	davidlazer	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	foucaultwelles	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
JohannesBGruber	NUnetsi	1530261286705045504	quoted	2022-05-27 18:54:56+00:00	3	0	8	0	Twitter Web App
scispace_	AdinaGitomer	1530124528206204929	mentioned	2022-05-27 09:51:30+00:00	6	0	21	0	Twitter for Android
scispace_	ryanjgallag	1530124528206204929	mentioned	2022-05-27 09:51:30+00:00	6	0	21	0	Twitter for Android
scispace_	Shugars	1530124528206204929	mentioned	2022-05-27 09:51:30+00:00	6	0	21	0	Twitter for Android
scispace_	davidlazer	1530124528206204929	mentioned	2022-05-27 09:51:30+00:00	6	0	21	0	Twitter for Android
scispace_	foucaultwelles	1530124528206204929	mentioned	2022-05-27 09:51:30+00:00	6	0	21	0	Twitter for Android
syedarehaq	ryanjgallag	1529065070583742464	mentioned	2022-05-24 11:41:36+00:00	1	0	1	0	Twitter Web App
ChrisDanforth	NUnetsi	1528947958871474176	replied_to	2022-05-24 03:56:14+00:00	0	0	1	0	Twitter for iPhone
ChrisDanforth	ryanjgallag	1528947958871474176	replied_to	2022-05-24 03:56:14+00:00	0	0	1	0	Twitter for iPhone
ChrisDanforth	ryanjgallag	1528947958871474176	replied_to	2022-05-24 03:56:14+00:00	0	0	1	0	Twitter for iPhone
svscarpino	ryanjgallag	1528761750895591425	replied_to	2022-05-23 15:36:19+00:00	0	0	3	0	TweetDeck
Shugars	NUnetsi	1528757522739380226	replied_to	2022-05-23 15:19:31+00:00	0	0	4	0	Twitter Web App
Shugars	ryanjgallag	1528757522739380226	replied_to	2022-05-23 15:19:31+00:00	0	0	4	0	Twitter Web App
Shugars	ryanjgallag	1528757522739380226	replied_to	2022-05-23 15:19:31+00:00	0	0	4	0	Twitter Web App
istudymemes	NUnetsi	1528749724018348032	replied_to	2022-05-23 14:48:31+00:00	0	0	1	0	Twitter Web App
istudymemes	ryanjgallag	1528749724018348032	replied_to	2022-05-23 14:48:31+00:00	0	0	1	0	Twitter Web App
istudymemes	ryanjgallag	1528749724018348032	replied_to	2022-05-23 14:48:31+00:00	0	0	1	0	Twitter Web App
NUnetsi	NUnetsi	1528747107921838080	replied_to	2022-05-23 14:38:07+00:00	0	0	1	0	Twitter for iPhone
NUnetsi	ryanjgallag	1528747107921838080	replied_to	2022-05-23 14:38:07+00:00	0	0	1	0	Twitter for iPhone
NUnetsi	ryanjgallag	1528747107921838080	replied_to	2022-05-23 14:38:07+00:00	0	0	1	0	Twitter for iPhone
TomDivon	ryanjgallag	1528737317271130113	mentioned	2022-05-23 13:59:13+00:00	15	4	109	1	Twitter Web App
nicole_ellison	nicole_ellison	1527039417948545025	replied_to	2022-05-18 21:32:22+00:00	0	0	1	0	Twitter for iPhone
nicole_ellison	ryanjgallag	1527039417948545025	replied_to	2022-05-18 21:32:22+00:00	0	0	1	0	Twitter for iPhone
nicole_ellison	icahdq	1527039417948545025	replied_to	2022-05-18 21:32:22+00:00	0	0	1	0	Twitter for iPhone
arthur_spirling	TomDivon	1525994394591051782	replied_to	2022-05-16 00:19:49+00:00	0	1	2	0	Twitter for iPhone
arthur_spirling	ryanjgallag	1525994394591051782	replied_to	2022-05-16 00:19:49+00:00	0	1	2	0	Twitter for iPhone
arthur_spirling	icahdq	1525994394591051782	replied_to	2022-05-16 00:19:49+00:00	0	1	2	0	Twitter for iPhone
IgorBrigadir	ryanjgallag	1525137551299837952	replied_to	2022-05-13 15:35:02+00:00	0	0	1	0	Twitter Web App
IrregularVerbal	ryanjgallag	1525120864550780928	replied_to	2022-05-13 14:28:44+00:00	0	0	3	0	Twitter for iPhone
IrregularVerbal	AdinaGitomer	1525120864550780928	replied_to	2022-05-13 14:28:44+00:00	0	0	3	0	Twitter for iPhone
theYorubayesian	ryanjgallag	1525112834979418112	quoted	2022-05-13 13:56:49+00:00	0	1	1	0	Twitter Web App
XYOU	ryanjgallag	1525111969069547522	replied_to	2022-05-13 13:53:23+00:00	0	1	1	0	Twitter Web App
Mucheeru	ryanjgallag	1525103358108913664	replied_to	2022-05-13 13:19:10+00:00	0	0	1	0	Twitter Web App
zwlevonian	ryanjgallag	1525101929197608960	replied_to	2022-05-13 13:13:29+00:00	0	0	1	0	Twitter Web App
Tijan_io	hannahkloo	1524850631885955076	replied_to	2022-05-12 20:34:55+00:00	0	0	0	0	Twitter Web App
Tijan_io	ryanjgallag	1524850631885955076	replied_to	2022-05-12 20:34:55+00:00	0	0	0	0	Twitter Web App
RedouaneBali	hannahkloo	1524844429701431296	replied_to	2022-05-12 20:10:16+00:00	0	0	0	0	Twitter for Android
RedouaneBali	ryanjgallag	1524844429701431296	replied_to	2022-05-12 20:10:16+00:00	0	0	0	0	Twitter for Android
JaniquekaJohn	CoMMLabNU	1524180741042622464	mentioned	2022-05-11 00:13:01+00:00	3	0	21	1	Twitter for iPhone
JaniquekaJohn	shortforbobert	1524180741042622464	mentioned	2022-05-11 00:13:01+00:00	3	0	21	1	Twitter for iPhone
JaniquekaJohn	foucaultwelles	1524180741042622464	mentioned	2022-05-11 00:13:01+00:00	3	0	21	1	Twitter for iPhone
JaniquekaJohn	ryanjgallag	1524180741042622464	mentioned	2022-05-11 00:13:01+00:00	3	0	21	1	Twitter for iPhone
JaniquekaJohn	cetacean_needed	1524180741042622464	mentioned	2022-05-11 00:13:01+00:00	3	0	21	1	Twitter for iPhone
suhemparack	TwitterDev	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	andreitr	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	dara_tobi	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	Harmon758Public	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	RedouaneBali	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	ryanjgallag	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	fourtonfish	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	v21	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	VeldaKiara	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
suhemparack	VeldaKiara	1523174454586929154	replied_to	2022-05-08 05:34:23+00:00	0	0	2	0	Twitter for Android
curiosdevcookie	ryanjgallag	1523058221740666880	replied_to	2022-05-07 21:52:31+00:00	0	0	1	0	Twitter for iPhone
ZS1Gaming	TwitterDev	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	andreitr	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	dara_tobi	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	Harmon758Public	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	RedouaneBali	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	ryanjgallag	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	fourtonfish	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	v21	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	VeldaKiara	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
ZS1Gaming	VeldaKiara	1522883454177845248	replied_to	2022-05-07 10:18:03+00:00	0	0	1	0	Twitter Web App
TwitterDev	JaniquekaJohn	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	TwitterDev	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	andreitr	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	dara_tobi	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	Harmon758Public	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	ryanjgallag	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	fourtonfish	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	v21	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
TwitterDev	VeldaKiara	1522663265557532677	replied_to	2022-05-06 19:43:06+00:00	0	0	2	0	Twitter for Android
digitalhealthxx	TwitterDev	1522659481619947520	replied_to	2022-05-06 19:28:04+00:00	0	1	8	0	Twitter Web App
