source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
x_Thomas_	glitteryjeonjk	1531915922033852416	replied_to	2022-06-01 08:29:52+00:00	0	0	0	0	Twitter Web App
x_Thomas_	MOMEBUDAPEST	1531915922033852416	replied_to	2022-06-01 08:29:52+00:00	0	0	0	0	Twitter Web App
x_Thomas_	dribbble	1531915922033852416	replied_to	2022-06-01 08:29:52+00:00	0	0	0	0	Twitter Web App
AmbVassSalazar	ByTowne	1529304058724593664	mentioned	2022-05-25 03:31:15+00:00	1	0	1	1	Twitter for iPhone
AmbVassSalazar	Canadian_Film	1529304058724593664	mentioned	2022-05-25 03:31:15+00:00	1	0	1	1	Twitter for iPhone
AmbVassSalazar	MOMEBUDAPEST	1529304058724593664	mentioned	2022-05-25 03:31:15+00:00	1	0	1	1	Twitter for iPhone
zsofiasonia	MOMEBUDAPEST	1518681141242437635	mentioned	2022-04-25 19:59:34+00:00	0	0	0	0	Twitter Web App
theLivingCore	MOMEBUDAPEST	1512024649537835018	mentioned	2022-04-07 11:09:03+00:00	1	0	0	0	Twitter Web App
bjp1854	Internl_Leaks	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
bjp1854	donath_anna	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
bjp1854	MET_Budapest	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
bjp1854	MTizenx	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
bjp1854	MOMEBUDAPEST	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
bjp1854	BalazsOrban_HU	1504081250298040321	replied_to	2022-03-16 13:04:49+00:00	0	0	0	0	Twitter Web App
HajduPress	MOMEBUDAPEST	1500877433666478082	mentioned	2022-03-07 16:53:59+00:00	0	0	2	0	HubSpot
thomasfogarasy	MOMEBUDAPEST	1498652533191061506	mentioned	2022-03-01 13:33:02+00:00	0	0	0	0	TweetDeck
zippyframes	MOMEBUDAPEST	1498244905101144066	mentioned	2022-02-28 10:33:16+00:00	0	0	4	0	Twitter Web App
hypeandhyper	beansboy63	1467410936516562947	mentioned	2021-12-05 08:30:05+00:00	4	0	7	0	Buffer
hypeandhyper	MOMEBUDAPEST	1467410936516562947	mentioned	2021-12-05 08:30:05+00:00	4	0	7	0	Buffer
hypeandhyper	eca_edinburgh	1467410936516562947	mentioned	2021-12-05 08:30:05+00:00	4	0	7	0	Buffer
SunnySideDoc	MOMEBUDAPEST	1463793338012864514	mentioned	2021-11-25 08:55:02+00:00	0	0	0	0	Twitter Web App
dfeles	PiXii_LR	1460895485330341888	mentioned	2021-11-17 09:00:00+00:00	2	0	5	0	Twitter Web App
dfeles	InstitutFr	1460895485330341888	mentioned	2021-11-17 09:00:00+00:00	2	0	5	0	Twitter Web App
dfeles	MOMEBUDAPEST	1460895485330341888	mentioned	2021-11-17 09:00:00+00:00	2	0	5	0	Twitter Web App
Theatrerob	MOMEBUDAPEST	1451195518227398657	mentioned	2021-10-21 14:35:48+00:00	2	0	3	0	Twitter for iPhone
Clem_Baum	StaffsUniDrama	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
Clem_Baum	staffsuni_dta	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
Clem_Baum	UniTurku	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
Clem_Baum	MOMEBUDAPEST	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
Clem_Baum	UniMC	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
Clem_Baum	WeAreTUDublin	1450148516236509191	replied_to	2021-10-18 17:15:23+00:00	2	0	5	0	Twitter Web App
BorkiewiczPola	MOMEBUDAPEST	1449635041072619524	mentioned	2021-10-17 07:15:01+00:00	0	0	2	0	Buffer
vnLab1	MOMEBUDAPEST	1444592457342193665	mentioned	2021-10-03 09:17:35+00:00	0	0	3	0	Twitter Web App
vnLab1	mwintersberger	1444592457342193665	mentioned	2021-10-03 09:17:35+00:00	0	0	3	0	Twitter Web App
vnLab1	fhstp_icmt	1444592457342193665	mentioned	2021-10-03 09:17:35+00:00	0	0	3	0	Twitter Web App
FulbrightHU	MOMEBUDAPEST	1444329302577852417	replied_to	2021-10-02 15:51:54+00:00	0	1	1	0	Twitter for iPhone
FulbrightHU	bakk_agnes	1444329302577852417	replied_to	2021-10-02 15:51:54+00:00	0	1	1	0	Twitter for iPhone
FICBUEU	vnLab1	1443546922992689154	quoted	2021-09-30 12:03:00+00:00	1	0	5	0	Twitter for iPhone
FICBUEU	BorkiewiczPola	1443546922992689154	quoted	2021-09-30 12:03:00+00:00	1	0	5	0	Twitter for iPhone
FICBUEU	bakk_agnes	1443546922992689154	quoted	2021-09-30 12:03:00+00:00	1	0	5	0	Twitter for iPhone
FICBUEU	MOMEBUDAPEST	1443546922992689154	quoted	2021-09-30 12:03:00+00:00	1	0	5	0	Twitter for iPhone
