source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
eugeValdano	GuidoCaldarelli	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
eugeValdano	iacopoiacopini	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
eugeValdano	branmorrighan	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
eugeValdano	Complexity72h	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
eugeValdano	antonionialb	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
eugeValdano	ECLT_Venice	1531735997037281281	replied_to	2022-05-31 20:34:54+00:00	0	0	0	0	Twitter for iPhone
iacopoiacopini	GuidoCaldarelli	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
iacopoiacopini	eugeValdano	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
iacopoiacopini	branmorrighan	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
iacopoiacopini	Complexity72h	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
iacopoiacopini	antonionialb	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
iacopoiacopini	ECLT_Venice	1531728747405230082	replied_to	2022-05-31 20:06:06+00:00	0	1	0	0	Twitter for Android
branmorrighan	GuidoCaldarelli	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
branmorrighan	branmorrighan	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
branmorrighan	iacopoiacopini	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
branmorrighan	Complexity72h	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
branmorrighan	antonionialb	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
branmorrighan	ECLT_Venice	1531701766349328386	replied_to	2022-05-31 18:18:53+00:00	0	1	1	0	Twitter for iPhone
drjjamesfrost	GuidoCaldarelli	1531701723315769346	replied_to	2022-05-31 18:18:43+00:00	0	0	0	0	Twitter for Android
drjjamesfrost	eugeValdano	1531701723315769346	replied_to	2022-05-31 18:18:43+00:00	0	0	0	0	Twitter for Android
drjjamesfrost	iacopoiacopini	1531701723315769346	replied_to	2022-05-31 18:18:43+00:00	0	0	0	0	Twitter for Android
caterinascoglio	GuidoCaldarelli	1531697656753422343	replied_to	2022-05-31 18:02:33+00:00	0	1	3	0	Twitter for iPhone
caterinascoglio	branmorrighan	1531697656753422343	replied_to	2022-05-31 18:02:33+00:00	0	1	3	0	Twitter for iPhone
caterinascoglio	iacopoiacopini	1531697656753422343	replied_to	2022-05-31 18:02:33+00:00	0	1	3	0	Twitter for iPhone
caterinascoglio	Complexity72h	1531697656753422343	replied_to	2022-05-31 18:02:33+00:00	0	1	3	0	Twitter for iPhone
psicosistemica	GuidoCaldarelli	1529026418679635969	mentioned	2022-05-24 09:08:00+00:00	1	0	1	0	Sprout Social
alexvespi	GuidoCaldarelli	1528837025654136834	replied_to	2022-05-23 20:35:25+00:00	0	0	0	0	Twitter for iPhone
