source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
Mustanski	_karmacap	1524929917040861192	replied_to	2022-05-13 01:49:58+00:00	0	0	0	0	Twitter for iPhone
Mustanski	SaraBChadwick	1524929917040861192	replied_to	2022-05-13 01:49:58+00:00	0	0	0	0	Twitter for iPhone
Mustanski	ISGMH	1524929917040861192	replied_to	2022-05-13 01:49:58+00:00	0	0	0	0	Twitter for iPhone
Mustanski	Jagadisadevasri	1524929917040861192	replied_to	2022-05-13 01:49:58+00:00	0	0	0	0	Twitter for iPhone
Mustanski	michellebirkett	1524929917040861192	replied_to	2022-05-13 01:49:58+00:00	0	0	0	0	Twitter for iPhone
_karmacap	Mustanski	1524892909547540491	replied_to	2022-05-12 23:22:55+00:00	0	1	0	0	Twitter for iPhone
_karmacap	SaraBChadwick	1524892909547540491	replied_to	2022-05-12 23:22:55+00:00	0	1	0	0	Twitter for iPhone
_karmacap	ISGMH	1524892909547540491	replied_to	2022-05-12 23:22:55+00:00	0	1	0	0	Twitter for iPhone
_karmacap	Jagadisadevasri	1524892909547540491	replied_to	2022-05-12 23:22:55+00:00	0	1	0	0	Twitter for iPhone
_karmacap	michellebirkett	1524892909547540491	replied_to	2022-05-12 23:22:55+00:00	0	1	0	0	Twitter for iPhone
DrMNewcomb	michellebirkett	1514483685470482435	replied_to	2022-04-14 06:00:23+00:00	0	1	7	0	Twitter Web App
DrMNewcomb	DrMNewcomb	1514483685470482435	replied_to	2022-04-14 06:00:23+00:00	0	1	7	0	Twitter Web App
KaiKorpak	laurenbbeach	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	NanetteBenbow	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	michellebirkett	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	Jagadisadevasri	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	LRHirschhorn	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	Janulis	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	denhli	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	_karmacap	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	Judymosk	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	Mustanski	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	epiglpii	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	DrESarno	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	ibzpsychphd	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	DrDianeChen	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	EGLattie	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	tmcdade35	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	DavidCMohr	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	smphillips19	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	MCarnethon	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
KaiKorpak	ThomasJBillard	1513540348253024258	replied_to	2022-04-11 15:31:53+00:00	1	1	11	0	Twitter Web App
ISGMH	_karmacap	1485051122993750021	replied_to	2022-01-23 00:45:53+00:00	0	1	41	0	Twitter for iPhone
ISGMH	BFeinsteinPhD	1485051122993750021	replied_to	2022-01-23 00:45:53+00:00	0	1	41	0	Twitter for iPhone
ISGMH	michellebirkett	1485051122993750021	replied_to	2022-01-23 00:45:53+00:00	0	1	41	0	Twitter for iPhone
ISGMH	laurenbbeach	1485051122993750021	replied_to	2022-01-23 00:45:53+00:00	0	1	41	0	Twitter for iPhone
MGSerengeti	michellebirkett	1469392737950736390	mentioned	2021-12-10 19:45:03+00:00	0	0	3	0	Buffer
ChoHeeShrader	PeggyTull	1467955655663403015	mentioned	2021-12-06 20:34:36+00:00	0	0	0	0	Twitter Web App
ChoHeeShrader	michellebirkett	1467955655663403015	mentioned	2021-12-06 20:34:36+00:00	0	0	0	0	Twitter Web App
morgan_philbin	michellebirkett	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
morgan_philbin	NetworkCanvas	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
morgan_philbin	epiglpii	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
morgan_philbin	Janulis	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
morgan_philbin	blurky	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
morgan_philbin	noshir	1459178180154167323	replied_to	2021-11-12 15:16:03+00:00	0	0	3	0	Twitter Web App
EDITatNU	epiglpii	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
EDITatNU	laurenbbeach	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
EDITatNU	michellebirkett	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
EDITatNU	ybfloresca	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
EDITatNU	krystalw0701	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
EDITatNU	EDITatNU	1456017470053969928	quoted	2021-11-03 21:56:31+00:00	4	0	60	0	Twitter Web App
jbishoproyse	epiglpii	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	laurenbbeach	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	morgan_philbin	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	michellebirkett	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	ybfloresca	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	krystalw0701	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
jbishoproyse	EDITatNU	1446484077507452938	replied_to	2021-10-08 14:34:13+00:00	1	1	5	1	Twitter Web App
IDDjobs	JenBrownARCC	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	michellebirkett	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	NUFeinbergMed	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	NUCATSInstitute	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	nu_ipham	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	LurieHCN	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	WeinbergCollege	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	dwschanz	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
IDDjobs	goldbergbennett	1441409813448060943	replied_to	2021-09-24 14:30:54+00:00	0	0	2	0	Twitter Web App
RutgersCommInfo	michellebirkett	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
RutgersCommInfo	Janulis	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
RutgersCommInfo	MSSatNU	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
RutgersCommInfo	CONNECT_ISGMH	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
RutgersCommInfo	ISGMH	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
RutgersCommInfo	NorthwesternU	1435558631832014851	mentioned	2021-09-08 11:00:23+00:00	4	0	5	0	IDD Jobs
truthinred13	cuihua	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
truthinred13	barbourjosh	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
truthinred13	sgonzalezbailon	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
truthinred13	michellebirkett	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
truthinred13	docmattweber	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
truthinred13	Ognyanova	1434230003256987656	mentioned	2021-09-04 19:00:54+00:00	0	0	0	0	Hootsuite Inc.
