source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
NatureComms	mtizzoni	1531674616065835008	mentioned	2022-05-31 16:31:00+00:00	2	0	10	0	TweetDeck
NatureComms	ensoesie	1531674616065835008	mentioned	2022-05-31 16:31:00+00:00	2	0	10	0	TweetDeck
NatureComms	MartonKarsai	1531674616065835008	mentioned	2022-05-31 16:31:00+00:00	2	0	10	0	TweetDeck
NatureComms	net_science	1531674616065835008	mentioned	2022-05-31 16:31:00+00:00	2	0	10	0	TweetDeck
NatureComms	bansallab	1531674616065835008	mentioned	2022-05-31 16:31:00+00:00	2	0	10	0	TweetDeck
kajeng_21	MetaListNFT	1530609441158340609	replied_to	2022-05-28 17:58:22+00:00	0	0	0	0	Twitter for Android
kajeng_21	CroniesOfficial	1530609441158340609	replied_to	2022-05-28 17:58:22+00:00	0	0	0	0	Twitter for Android
kajeng_21	Ikwanwebb	1530609441158340609	replied_to	2022-05-28 17:58:22+00:00	0	0	0	0	Twitter for Android
kajeng_21	anwsanusi	1530609441158340609	replied_to	2022-05-28 17:58:22+00:00	0	0	0	0	Twitter for Android
kajeng_21	bansallab	1530609441158340609	replied_to	2022-05-28 17:58:22+00:00	0	0	0	0	Twitter for Android
alexvespi	mtizzoni	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	laetitiagvn	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	ensoesie	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	net_science	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	bansallab	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	MartonKarsai	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
alexvespi	NatureComms	1529741974487674880	mentioned	2022-05-26 08:31:22+00:00	17	1	58	0	Twitter Web App
mtizzoni	fariba_k	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
mtizzoni	NatureComms	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
mtizzoni	ensoesie	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
mtizzoni	MartonKarsai	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
mtizzoni	net_science	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
mtizzoni	bansallab	1529370512266231808	replied_to	2022-05-25 07:55:19+00:00	0	0	1	0	Twitter Web App
