source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
darthfrosty	IanMulvany	1531293908428369922	quoted	2022-05-30 15:18:12+00:00	0	0	1	0	Twitter Web App
CameronNeylon	JopieNet	1526412424685178881	replied_to	2022-05-17 04:00:56+00:00	0	0	0	0	TweetDeck
CameronNeylon	IanMulvany	1526412424685178881	replied_to	2022-05-17 04:00:56+00:00	0	0	0	0	TweetDeck
JopieNet	CameronNeylon	1526208223702929409	replied_to	2022-05-16 14:29:30+00:00	0	1	0	0	Twitter Web App
JopieNet	IanMulvany	1526208223702929409	replied_to	2022-05-16 14:29:30+00:00	0	1	0	0	Twitter Web App
amichalek	IanMulvany	1526203303968747525	replied_to	2022-05-16 14:09:57+00:00	0	1	0	0	Twitter for iPad
sandorspruit	IanMulvany	1524853336654200839	replied_to	2022-05-12 20:45:40+00:00	0	0	0	0	Twitter Web App
AdamSci12	IanMulvany	1524851802188939266	replied_to	2022-05-12 20:39:34+00:00	0	1	0	0	Twitter Web App
drs1969	IanMulvany	1524826465493188611	replied_to	2022-05-12 18:58:53+00:00	0	0	0	0	Twitter for Android
martin_eve	IanMulvany	1524798909553553409	replied_to	2022-05-12 17:09:24+00:00	0	0	0	0	Twitter for Android
NykielMike	IanMulvany	1524749857029689344	replied_to	2022-05-12 13:54:29+00:00	0	0	0	0	Twitter Web App
westhamfootball	IanMulvany	1521881836548497408	replied_to	2022-05-04 15:57:59+00:00	0	0	1	0	Twitter Web App
AwfullyChipper	westhamfootball	1513205156376104966	replied_to	2022-04-10 17:19:57+00:00	0	0	0	0	Twitter for Android
AwfullyChipper	IanMulvany	1513205156376104966	replied_to	2022-04-10 17:19:57+00:00	0	0	0	0	Twitter for Android
rivimey	IanMulvany	1513203888660303873	replied_to	2022-04-10 17:14:55+00:00	0	1	1	0	Twitter for iPhone
mhagdorn	IanMulvany	1513170423831216128	replied_to	2022-04-10 15:01:57+00:00	0	1	0	0	Twitter for iPhone
KamranAbbasi	IanMulvany	1513139829516685314	replied_to	2022-04-10 13:00:22+00:00	0	0	1	0	Twitter Web App
AndyHails	IanMulvany	1511751538720620564	replied_to	2022-04-06 17:03:48+00:00	0	0	0	0	Flamingo for Android
AndyHails	mhagdorn	1511751538720620564	replied_to	2022-04-06 17:03:48+00:00	0	0	0	0	Flamingo for Android
AndyHails	photoprism_app	1511751538720620564	replied_to	2022-04-06 17:03:48+00:00	0	0	0	0	Flamingo for Android
AbrahamMarin	IanMulvany	1511621085745369098	replied_to	2022-04-06 08:25:26+00:00	0	1	1	0	Twitter Web App
AbrahamMarin	rivimey	1511621085745369098	replied_to	2022-04-06 08:25:26+00:00	0	1	1	0	Twitter Web App
AbrahamMarin	photoprism_app	1511621085745369098	replied_to	2022-04-06 08:25:26+00:00	0	1	1	0	Twitter Web App
lisalibrarian	IanMulvany	1511618985611214848	replied_to	2022-04-06 08:17:05+00:00	0	0	0	0	Twitter Web App
lisalibrarian	rivimey	1511618985611214848	replied_to	2022-04-06 08:17:05+00:00	0	0	0	0	Twitter Web App
lisalibrarian	photoprism_app	1511618985611214848	replied_to	2022-04-06 08:17:05+00:00	0	0	0	0	Twitter Web App
GergelyOrosz	IanMulvany	1511617929028247555	replied_to	2022-04-06 08:12:53+00:00	0	2	0	0	Twitter Web App
GergelyOrosz	rivimey	1511617929028247555	replied_to	2022-04-06 08:12:53+00:00	0	2	0	0	Twitter Web App
GergelyOrosz	photoprism_app	1511617929028247555	replied_to	2022-04-06 08:12:53+00:00	0	2	0	0	Twitter Web App
ihavedna	IanMulvany	1511617587708317700	replied_to	2022-04-06 08:11:32+00:00	0	0	0	0	Twitter Web App
ihavedna	rivimey	1511617587708317700	replied_to	2022-04-06 08:11:32+00:00	0	0	0	0	Twitter Web App
ihavedna	photoprism_app	1511617587708317700	replied_to	2022-04-06 08:11:32+00:00	0	0	0	0	Twitter Web App
lyconrad	IanMulvany	1511502850353938434	replied_to	2022-04-06 00:35:36+00:00	0	1	2	0	Flamingo for Android
lyconrad	mhagdorn	1511502850353938434	replied_to	2022-04-06 00:35:36+00:00	0	1	2	0	Flamingo for Android
lyconrad	photoprism_app	1511502850353938434	replied_to	2022-04-06 00:35:36+00:00	0	1	2	0	Flamingo for Android
