source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
gbsantacana	elaragon	1531954713104723968	replied_to	2022-06-01 11:04:00+00:00	0	0	0	0	Twitter Web App
gbsantacana	cesifoti	1531954713104723968	replied_to	2022-06-01 11:04:00+00:00	0	0	0	0	Twitter Web App
gbsantacana	ElisendaIIR	1531954713104723968	replied_to	2022-06-01 11:04:00+00:00	0	0	0	0	Twitter Web App
gbsantacana	mborrellporta	1531954713104723968	replied_to	2022-06-01 11:04:00+00:00	0	0	0	0	Twitter Web App
_carol_romero	basicavisual	1531705195377336320	replied_to	2022-05-31 18:32:30+00:00	0	0	1	0	Twitter Web App
_carol_romero	elaragon	1531705195377336320	replied_to	2022-05-31 18:32:30+00:00	0	0	1	0	Twitter Web App
_carol_romero	euridicecm	1531705195377336320	replied_to	2022-05-31 18:32:30+00:00	0	0	1	0	Twitter Web App
basicavisual	elaragon	1531691367386165250	replied_to	2022-05-31 17:37:34+00:00	0	0	0	0	Twitter Web App
basicavisual	_carol_romero	1531691367386165250	replied_to	2022-05-31 17:37:34+00:00	0	0	0	0	Twitter Web App
basicavisual	euridicecm	1531691367386165250	replied_to	2022-05-31 17:37:34+00:00	0	0	0	0	Twitter Web App
basicavisual	ItanoniOficial	1531691367386165250	replied_to	2022-05-31 17:37:34+00:00	0	0	0	0	Twitter Web App
nickmvincent	elaragon	1531687938999742464	replied_to	2022-05-31 17:23:56+00:00	0	2	4	0	Twitter Web App
nickmvincent	_carol_romero	1531687938999742464	replied_to	2022-05-31 17:23:56+00:00	0	2	4	0	Twitter Web App
nickmvincent	euridicecm	1531687938999742464	replied_to	2022-05-31 17:23:56+00:00	0	2	4	0	Twitter Web App
nickmvincent	_carol_romero	1531687938999742464	replied_to	2022-05-31 17:23:56+00:00	0	2	4	0	Twitter Web App
nickmvincent	elaragon	1531687938999742464	replied_to	2022-05-31 17:23:56+00:00	0	2	4	0	Twitter Web App
iacocoba	elaragon	1531535992108236800	replied_to	2022-05-31 07:20:09+00:00	0	0	3	0	Twitter Web App
iacocoba	heroy1	1531535992108236800	replied_to	2022-05-31 07:20:09+00:00	0	0	3	0	Twitter Web App
iacocoba	euridicecm	1531535992108236800	replied_to	2022-05-31 07:20:09+00:00	0	0	3	0	Twitter Web App
iacocoba	basicavisual	1531535992108236800	replied_to	2022-05-31 07:20:09+00:00	0	0	3	0	Twitter Web App
MeowMeowCats42	elaragon	1531378702784679936	replied_to	2022-05-30 20:55:09+00:00	0	1	1	0	Twitter Web App
olave_pilar	decidim_org	1531271724163014656	mentioned	2022-05-30 13:50:03+00:00	8	0	23	0	Twitter Web App
