source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
GrumpybaldProf	PLOS	1531957838872027136	mentioned	2022-06-01 11:16:25+00:00	0	0	1	0	Twitter Web App
nicolamlow	MicrobiomDigest	1531884284151271425	replied_to	2022-06-01 06:24:09+00:00	0	1	0	0	Twitter for iPhone
nicolamlow	PLOS	1531884284151271425	replied_to	2022-06-01 06:24:09+00:00	0	1	0	0	Twitter for iPhone
nicolamlow	SpringerNature	1531884284151271425	replied_to	2022-06-01 06:24:09+00:00	0	1	0	0	Twitter for iPhone
nicolamlow	threadreaderapp	1531884284151271425	replied_to	2022-06-01 06:24:09+00:00	0	1	0	0	Twitter for iPhone
MarcusMunafo	neuralreckoning	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
MarcusMunafo	JessButler284	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
MarcusMunafo	CRUKresearch	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
MarcusMunafo	PLOS	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
MarcusMunafo	NaturePortfolio	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
MarcusMunafo	WileyGlobal	1531721869493211137	replied_to	2022-05-31 19:38:46+00:00	0	0	4	0	Twitter Web App
medical_xpress	PLOS	1531697032859197440	mentioned	2022-05-31 18:00:04+00:00	16	0	38	0	Science X Status Updates
medical_xpress	PLOSBiology	1531697032859197440	mentioned	2022-05-31 18:00:04+00:00	16	0	38	0	Science X Status Updates
IpasOrg	PLOS	1531697020259401728	mentioned	2022-05-31 18:00:01+00:00	13	0	26	0	Science X Status Updates
IpasOrg	PLOSBiology	1531697020259401728	mentioned	2022-05-31 18:00:01+00:00	13	0	26	0	Science X Status Updates
CyruxiME	AnuKumarIpas	1531647188652199937	mentioned	2022-05-31 14:42:01+00:00	2	0	7	0	Sprout Social
CyruxiME	PLOS	1531647188652199937	mentioned	2022-05-31 14:42:01+00:00	2	0	7	0	Sprout Social
mattjhodgkinson	JosKleijnen	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	hildabast	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	PaulGlasziou	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	PLOS	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	mjpages	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	mecfsskeptic	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
mattjhodgkinson	hildabast	1531628562276667393	replied_to	2022-05-31 13:28:00+00:00	0	0	0	0	Twitter for iPhone
AldonaImerio	JosKleijnen	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	hildabast	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	PaulGlasziou	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	PLOS	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	mjpages	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	JosKleijnen	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	hildabast	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
AldonaImerio	mecfsskeptic	1531628349075898371	replied_to	2022-05-31 13:27:09+00:00	0	1	1	0	Twitter for iPhone
cathellis13	cathellis13	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	JAByrneSci	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	DptAamir	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	AbalkinaAnna	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	PLOS	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	MicrobiomDigest	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	mwillispub	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
cathellis13	PranujanP	1531618166429958144	replied_to	2022-05-31 12:46:41+00:00	0	0	5	0	Twitter for Android
JAByrneSci	BLOCKLORDS	1531614172840181760	replied_to	2022-05-31 12:30:49+00:00	0	0	0	0	Twitter Web App
JAByrneSci	Immutable	1531614172840181760	replied_to	2022-05-31 12:30:49+00:00	0	0	0	0	Twitter Web App
JAByrneSci	PLOS	1531614172840181760	replied_to	2022-05-31 12:30:49+00:00	0	0	0	0	Twitter Web App
JAByrneSci	operturanima	1531614172840181760	replied_to	2022-05-31 12:30:49+00:00	0	0	0	0	Twitter Web App
JAByrneSci	opertie	1531614172840181760	replied_to	2022-05-31 12:30:49+00:00	0	0	0	0	Twitter Web App
hildabast	PLOS	1531614141403869184	quoted	2022-05-31 12:30:41+00:00	0	0	0	0	Twitter Web App
