source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
squazzoni	RenseC	1530222354164588544	replied_to	2022-05-27 16:20:14+00:00	0	0	2	0	Twitter for Android
squazzoni	LaStatale	1530222354164588544	replied_to	2022-05-27 16:20:14+00:00	0	0	2	0	Twitter for Android
squazzoni	DipartimentoSPS	1530222354164588544	replied_to	2022-05-27 16:20:14+00:00	0	0	2	0	Twitter for Android
squazzoni	EuroSocSim	1530222354164588544	replied_to	2022-05-27 16:20:14+00:00	0	0	2	0	Twitter for Android
aksoyundan	RenseC	1530149914960969730	replied_to	2022-05-27 11:32:23+00:00	0	1	4	0	Twitter for Android
HermanWerfhorst	RenseC	1529590383121948674	replied_to	2022-05-25 22:29:00+00:00	0	0	1	0	Twitter Web App
katyaoivanova	RenseC	1529438531067777025	replied_to	2022-05-25 12:25:36+00:00	0	0	0	0	Twitter for iPhone
Liset65	RenseC	1529363713454755841	replied_to	2022-05-25 07:28:18+00:00	0	0	0	0	Twitter for iPhone
Liset65	torkildl	1529363713454755841	replied_to	2022-05-25 07:28:18+00:00	0	0	0	0	Twitter for iPhone
thijs_bol	thijs_bol	1528738817523470337	replied_to	2022-05-23 14:05:11+00:00	0	0	0	0	Twitter Web App
thijs_bol	RenseC	1528738817523470337	replied_to	2022-05-23 14:05:11+00:00	0	0	0	0	Twitter Web App
thijs_bol	DanielOberski	1528738817523470337	replied_to	2022-05-23 14:05:11+00:00	0	0	0	0	Twitter Web App
thijs_bol	advalvas_vu	1528738817523470337	replied_to	2022-05-23 14:05:11+00:00	0	0	0	0	Twitter Web App
BasHofstra	RenseC	1528737943342522371	replied_to	2022-05-23 14:01:42+00:00	0	0	0	0	Twitter for iPhone
BasHofstra	DanielOberski	1528737943342522371	replied_to	2022-05-23 14:01:42+00:00	0	0	0	0	Twitter for iPhone
BasHofstra	advalvas_vu	1528737943342522371	replied_to	2022-05-23 14:01:42+00:00	0	0	0	0	Twitter for iPhone
RHoogstraat	RenseC	1528732343862689793	replied_to	2022-05-23 13:39:27+00:00	0	0	1	0	Twitter for iPhone
RHoogstraat	thijs_bol	1528732343862689793	replied_to	2022-05-23 13:39:27+00:00	0	0	1	0	Twitter for iPhone
RHoogstraat	DanielOberski	1528732343862689793	replied_to	2022-05-23 13:39:27+00:00	0	0	1	0	Twitter for iPhone
RHoogstraat	advalvas_vu	1528732343862689793	replied_to	2022-05-23 13:39:27+00:00	0	0	1	0	Twitter for iPhone
CaAl	thijs_bol	1528707568025096194	replied_to	2022-05-23 12:01:00+00:00	0	0	0	0	Twitter Web App
CaAl	RenseC	1528707568025096194	replied_to	2022-05-23 12:01:00+00:00	0	0	0	0	Twitter Web App
CaAl	DanielOberski	1528707568025096194	replied_to	2022-05-23 12:01:00+00:00	0	0	0	0	Twitter Web App
CaAl	advalvas_vu	1528707568025096194	replied_to	2022-05-23 12:01:00+00:00	0	0	0	0	Twitter Web App
BartjeBork	thijs_bol	1528707290227953664	replied_to	2022-05-23 11:59:54+00:00	0	1	0	0	Twitter Web App
BartjeBork	RenseC	1528707290227953664	replied_to	2022-05-23 11:59:54+00:00	0	1	0	0	Twitter Web App
BartjeBork	DanielOberski	1528707290227953664	replied_to	2022-05-23 11:59:54+00:00	0	1	0	0	Twitter Web App
BartjeBork	advalvas_vu	1528707290227953664	replied_to	2022-05-23 11:59:54+00:00	0	1	0	0	Twitter Web App
jhasselaar	RenseC	1528700492297150464	replied_to	2022-05-23 11:32:53+00:00	0	3	2	0	Twitter Web App
jhasselaar	DanielOberski	1528700492297150464	replied_to	2022-05-23 11:32:53+00:00	0	3	2	0	Twitter Web App
jhasselaar	advalvas_vu	1528700492297150464	replied_to	2022-05-23 11:32:53+00:00	0	3	2	0	Twitter Web App
VladimirBarteld	BartjeBork	1527228600071626753	replied_to	2022-05-19 10:04:07+00:00	0	0	1	0	TweetDeck
VladimirBarteld	RenseC	1527228600071626753	replied_to	2022-05-19 10:04:07+00:00	0	0	1	0	TweetDeck
AdvanOosten	CaAl	1527228159455809538	replied_to	2022-05-19 10:02:22+00:00	0	1	0	0	Twitter Web App
AdvanOosten	RenseC	1527228159455809538	replied_to	2022-05-19 10:02:22+00:00	0	1	0	0	Twitter Web App
IngeCommissaris	RenseC	1527222625335926784	replied_to	2022-05-19 09:40:22+00:00	0	2	16	0	TweetDeck
kobus5	RenseC	1517142598946721803	replied_to	2022-04-21 14:05:57+00:00	0	1	2	0	Twitter Web App
ReintJanRenes	RenseC	1517035392876388352	replied_to	2022-04-21 06:59:57+00:00	0	0	0	0	Twitter for Android
ReintJanRenes	geertjanhahn	1517035392876388352	replied_to	2022-04-21 06:59:57+00:00	0	0	0	0	Twitter for Android
ReintJanRenes	BNR	1517035392876388352	replied_to	2022-04-21 06:59:57+00:00	0	0	0	0	Twitter for Android
