source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform
Mark_A_Hooper	KMetzlerSAGE	1531736591378825216	replied_to	2022-05-31 20:37:16+00:00	0	0	2	0	Twitter for iPad
Mark_A_Hooper	WCRIFoundation	1531736591378825216	replied_to	2022-05-31 20:37:16+00:00	0	0	2	0	Twitter for iPad
BobSiegerink	KMetzlerSAGE	1531540026840039424	replied_to	2022-05-31 07:36:11+00:00	0	0	1	0	Twitter Web App
AskTheEthicist	KMetzlerSAGE	1531516475218993153	replied_to	2022-05-31 06:02:36+00:00	0	0	3	0	Twitter Web App
ResurgeQuality	KMetzlerSAGE	1531513830446186496	replied_to	2022-05-31 05:52:05+00:00	2	1	3	2	Twitter for iPhone
ResurgeQuality	drdavidmichaels	1531513830446186496	replied_to	2022-05-31 05:52:05+00:00	2	1	3	2	Twitter for iPhone
ResurgeQuality	bmj_latest	1531513830446186496	replied_to	2022-05-31 05:52:05+00:00	2	1	3	2	Twitter for iPhone
ResurgeQuality	BMJ_EBM	1531513830446186496	replied_to	2022-05-31 05:52:05+00:00	2	1	3	2	Twitter for iPhone
PubtechR	KMetzlerSAGE	1531512401153216515	replied_to	2022-05-31 05:46:25+00:00	0	1	1	0	Twitter for iPhone
PubtechR	drdavidmichaels	1531512401153216515	replied_to	2022-05-31 05:46:25+00:00	0	1	1	0	Twitter for iPhone
PubtechR	bmj_latest	1531512401153216515	replied_to	2022-05-31 05:46:25+00:00	0	1	1	0	Twitter for iPhone
PubtechR	BMJ_EBM	1531512401153216515	replied_to	2022-05-31 05:46:25+00:00	0	1	1	0	Twitter for iPhone
citypublishing	mattjhodgkinson	1531296312121081857	replied_to	2022-05-30 15:27:45+00:00	0	0	4	0	Twitter Web App
citypublishing	KMetzlerSAGE	1531296312121081857	replied_to	2022-05-30 15:27:45+00:00	0	0	4	0	Twitter Web App
citypublishing	hertzpodcast	1531296312121081857	replied_to	2022-05-30 15:27:45+00:00	0	0	4	0	Twitter Web App
citypublishing	dsquintana	1531296312121081857	replied_to	2022-05-30 15:27:45+00:00	0	0	4	0	Twitter Web App
citypublishing	jamesheathers	1531296312121081857	replied_to	2022-05-30 15:27:45+00:00	0	0	4	0	Twitter Web App
mattjhodgkinson	KMetzlerSAGE	1531290239418908674	replied_to	2022-05-30 15:03:37+00:00	0	0	1	0	Twitter for Android
BlackPhysicists	KMetzlerSAGE	1531251294048067584	replied_to	2022-05-30 12:28:52+00:00	0	1	6	0	Twitter for Android
BlackPhysicists	hertzpodcast	1531251294048067584	replied_to	2022-05-30 12:28:52+00:00	0	1	6	0	Twitter for Android
BlackPhysicists	dsquintana	1531251294048067584	replied_to	2022-05-30 12:28:52+00:00	0	1	6	0	Twitter for Android
BlackPhysicists	jamesheathers	1531251294048067584	replied_to	2022-05-30 12:28:52+00:00	0	1	6	0	Twitter for Android
IanMulvany	KMetzlerSAGE	1517839735431041024	mentioned	2022-04-23 12:16:07+00:00	0	0	0	0	Paper.li
ZiyadMarar	KMetzlerSAGE	1495717591259795458	mentioned	2022-02-21 11:10:37+00:00	0	0	1	0	Twitter Web App
ZiyadMarar	carljackmiller	1495717591259795458	mentioned	2022-02-21 11:10:37+00:00	0	0	1	0	Twitter Web App
SAGE_Publishing	SAGE_Publishing	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGE_Publishing	CfSocialScience	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGE_Publishing	williamnhutton	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGE_Publishing	BobbyDuffyKings	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGE_Publishing	KMetzlerSAGE	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGE_Publishing	williamnhutton	1468282864731049988	replied_to	2021-12-07 18:14:48+00:00	2	0	4	0	Twitter for iPhone
SAGECQPolitics	williamnhutton	1468279663323664387	replied_to	2021-12-07 18:02:05+00:00	2	2	3	0	TweetDeck
SAGECQPolitics	BobbyDuffyKings	1468279663323664387	replied_to	2021-12-07 18:02:05+00:00	2	2	3	0	TweetDeck
