Unnamed: 0	source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform	year	number_years
1678	GuidoCaldarelli	foucaultwelles	1006928316023140352	mentioned	2018-06-13 15:56:33+00:00	0	0	3	0	Twitter for iPhone	2018.0	8.0
1686	TahaYasseri	foucaultwelles	1006923938906230784	mentioned	2018-06-13 15:39:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	10.0
1696	vcolizza	svscarpino	1006898751645016066	mentioned	2018-06-13 13:59:04+00:00	2	1	11	0	Twitter for iPhone	2018.0	5.0
1845	davidlazer	vcolizza	1006513030480490497	mentioned	2018-06-12 12:26:21+00:00	0	0	0	0	Twitter Web Client	2018.0	9.0
2035	estebanmoro	ciro	884690335552737281	mentioned	2017-07-11 08:26:27+00:00	8	0	24	0	Twitter for Android	2017.0	9.0
2066	svscarpino	vcolizza	877159861401919488	mentioned	2017-06-20 13:43:02+00:00	10	2	8	0	Twitter for iPhone	2017.0	6.0
2067	svscarpino	cosnet_bifi	877159861401919488	mentioned	2017-06-20 13:43:02+00:00	10	2	8	0	Twitter for iPhone	2017.0	6.0
2116	davidlazer	noshir	876857535340457984	mentioned	2017-06-19 17:41:42+00:00	1	0	7	1	Twitter for iPhone	2017.0	9.0
2171	TahaYasseri	HirokiSayama	876559855749824513	replied_to	2017-06-18 21:58:49+00:00	0	0	1	0	Twitter Web Client	2017.0	10.0
973	foucaultwelles	tinaeliassi	1257060189578108934	replied_to	2020-05-03 21:31:18+00:00	0	0	1	0	Twitter for Android	2020.0	8.0
1206	branmorrighan	dashunwang	1174765777255313408	mentioned	2019-09-19 19:22:42+00:00	1	0	6	0	Twitter Web App	2019.0	4.0
1329	manlius84	PiratePeel	1152554623418474497	mentioned	2019-07-20 12:23:30+00:00	0	1	4	0	Twitter for Android	2019.0	8.0
1439	PiratePeel	DanLarremore	1152192611416981504	replied_to	2019-07-19 12:24:59+00:00	0	0	5	0	Twitter for Android	2019.0	8.0
10	dinacmistry	LHDnets	1352016580293509120	replied_to	2021-01-20 22:14:06+00:00	0	1	2	0	Twitter Web App	2021.0	5.0
16	LHDnets	dinacmistry	1352015705768603652	replied_to	2021-01-20 22:10:38+00:00	0	1	3	0	Twitter Web App	2021.0	5.0
18	LHDnets	LHDnets	1352015705768603652	replied_to	2021-01-20 22:10:38+00:00	0	1	3	0	Twitter Web App	2021.0	5.0
21	_jgyou	LHDnets	1352001145120571393	replied_to	2021-01-20 21:12:46+00:00	0	1	2	0	Twitter Web App	2021.0	8.0
24	juniperlov	dinacmistry	1352000622250188800	replied_to	2021-01-20 21:10:41+00:00	0	1	1	0	Twitter Web App	2021.0	5.0
25	juniperlov	LHDnets	1352000622250188800	replied_to	2021-01-20 21:10:41+00:00	0	1	1	0	Twitter Web App	2021.0	5.0
28	peterdodds	LHDnets	1351999815333281792	replied_to	2021-01-20 21:07:29+00:00	0	1	2	0	Twitter Web App	2021.0	7.0
206	Shugars	LHDnets	1212927894814625792	replied_to	2020-01-03 02:45:19+00:00	0	0	1	0	Twitter for Android	2020.0	6.0
208	Shugars	juniperlov	1212927894814625792	replied_to	2020-01-03 02:45:19+00:00	0	0	1	0	Twitter for Android	2020.0	6.0
209	Shugars	peterdodds	1212927894814625792	replied_to	2020-01-03 02:45:19+00:00	0	0	1	0	Twitter for Android	2020.0	6.0
240	jkbren	LHDnets	1212918270657024005	replied_to	2020-01-03 02:07:05+00:00	0	0	6	0	Twitter for iPhone	2020.0	7.0
242	jkbren	juniperlov	1212918270657024005	replied_to	2020-01-03 02:07:05+00:00	0	0	6	0	Twitter for iPhone	2020.0	7.0
251	jkbren	juniperlov	1212918270657024005	replied_to	2020-01-03 02:07:05+00:00	0	0	6	0	Twitter for iPhone	2020.0	7.0
252	HirokiSayama	LHDnets	1212890305315385344	replied_to	2020-01-03 00:15:57+00:00	0	0	6	0	TweetDeck	2020.0	8.0
254	HirokiSayama	juniperlov	1212890305315385344	replied_to	2020-01-03 00:15:57+00:00	0	0	6	0	TweetDeck	2020.0	8.0
255	HirokiSayama	peterdodds	1212890305315385344	replied_to	2020-01-03 00:15:57+00:00	0	0	6	0	TweetDeck	2020.0	8.0
278	fede7j	LHDnets	1212889410280284160	replied_to	2020-01-03 00:12:24+00:00	0	1	3	0	Twitter for Android	2020.0	7.0
280	fede7j	juniperlov	1212889410280284160	replied_to	2020-01-03 00:12:24+00:00	0	1	3	0	Twitter for Android	2020.0	7.0
281	fede7j	peterdodds	1212889410280284160	replied_to	2020-01-03 00:12:24+00:00	0	1	3	0	Twitter for Android	2020.0	7.0
343	MassimoSt	MassimoSt	1136261548186320897	replied_to	2019-06-05 13:20:38+00:00	0	0	1	0	Twitter Web App	2019.0	8.0
347	juniperlov	juniperlov	1136243728753004545	replied_to	2019-06-05 12:09:49+00:00	0	0	4	0	Twitter Web Client	2019.0	5.0
361	lordgrilo	Shugars	1136021973404770304	replied_to	2019-06-04 21:28:39+00:00	0	1	2	0	Twitter for iPhone	2019.0	8.0
362	lordgrilo	MassimoSt	1136021973404770304	replied_to	2019-06-04 21:28:39+00:00	0	1	2	0	Twitter for iPhone	2019.0	8.0
363	lordgrilo	jkbren	1136021973404770304	replied_to	2019-06-04 21:28:39+00:00	0	1	2	0	Twitter for iPhone	2019.0	8.0
367	lordgrilo	_leotrs	1136021973404770304	replied_to	2019-06-04 21:28:39+00:00	0	1	2	0	Twitter for iPhone	2019.0	8.0
370	_leotrs	MassimoSt	1135997657350979584	replied_to	2019-06-04 19:52:01+00:00	0	1	2	0	Twitter for iPhone	2019.0	6.0
371	_leotrs	jkbren	1135997657350979584	replied_to	2019-06-04 19:52:01+00:00	0	1	2	0	Twitter for iPhone	2019.0	6.0
376	_leotrs	_leotrs	1135997657350979584	replied_to	2019-06-04 19:52:01+00:00	0	1	2	0	Twitter for iPhone	2019.0	6.0
379	_leotrs	jkbren	1135997657350979584	replied_to	2019-06-04 19:52:01+00:00	0	1	2	0	Twitter for iPhone	2019.0	6.0
381	jkbren	MassimoSt	1135994812891508736	replied_to	2019-06-04 19:40:43+00:00	0	1	5	0	Twitter Web App	2019.0	7.0
419	LHDnets	jkbren	1135873287895027713	replied_to	2019-06-04 11:37:49+00:00	0	0	5	0	Twitter Web App	2019.0	5.0
421	LHDnets	MassimoSt	1135873287895027713	replied_to	2019-06-04 11:37:49+00:00	0	0	5	0	Twitter Web App	2019.0	5.0
427	all_are	MassimoSt	1135865611173711873	replied_to	2019-06-04 11:07:19+00:00	0	0	2	0	Twitter for iPhone	2019.0	6.0
431	all_are	_leotrs	1135865611173711873	replied_to	2019-06-04 11:07:19+00:00	0	0	2	0	Twitter for iPhone	2019.0	6.0
434	dinacmistry	MassimoSt	1135864583216861184	quoted	2019-06-04 11:03:14+00:00	0	3	7	0	Twitter for iPhone	2019.0	5.0
438	dinacmistry	_leotrs	1135864583216861184	quoted	2019-06-04 11:03:14+00:00	0	3	7	0	Twitter for iPhone	2019.0	5.0
452	tiagopeixoto	all_are	1135280924889886720	replied_to	2019-06-02 20:23:59+00:00	0	1	18	0	Twitter Web Client	2019.0	6.0
454	tiagopeixoto	_jgyou	1135280924889886720	replied_to	2019-06-02 20:23:59+00:00	0	1	18	0	Twitter Web Client	2019.0	6.0
493	GuidoCaldarelli	LHDnets	1135183340217221120	replied_to	2019-06-02 13:56:13+00:00	0	0	4	0	Twitter Web Client	2019.0	8.0
539	DanLarremore	juniperlov	1134891008452419584	quoted	2019-06-01 18:34:36+00:00	1	0	14	0	Twitter Web Client	2019.0	8.0
540	DanLarremore	cosnet_bifi	1134891008452419584	quoted	2019-06-01 18:34:36+00:00	1	0	14	0	Twitter Web Client	2019.0	8.0
547	cosnet_bifi	PiratePeel	1134872973112950784	replied_to	2019-06-01 17:22:56+00:00	0	0	1	0	Twitter Web Client	2019.0	9.0
571	lordgrilo	svscarpino	1134558976409030657	replied_to	2019-05-31 20:35:13+00:00	0	2	1	0	Twitter Web Client	2019.0	8.0
573	PiratePeel	lordgrilo	1134558314862403584	replied_to	2019-05-31 20:32:35+00:00	0	0	1	0	Twitter for iPhone	2019.0	8.0
575	PiratePeel	svscarpino	1134558314862403584	replied_to	2019-05-31 20:32:35+00:00	0	0	1	0	Twitter for iPhone	2019.0	8.0
588	cosnet_bifi	svscarpino	1134557400713846785	mentioned	2019-05-31 20:28:58+00:00	2	3	21	0	Twitter for iPhone	2019.0	9.0
589	cosnet_bifi	lordgrilo	1134557400713846785	mentioned	2019-05-31 20:28:58+00:00	2	3	21	0	Twitter for iPhone	2019.0	9.0
635	all_are	lordgrilo	1134553997489127424	replied_to	2019-05-31 20:15:26+00:00	0	0	0	0	Twitter Web Client	2019.0	6.0
654	LHDnets	juniperlov	1134552999806885889	mentioned	2019-05-31 20:11:28+00:00	4	0	17	0	Twitter Web Client	2019.0	5.0
655	LHDnets	LHDnets	1134552999806885889	mentioned	2019-05-31 20:11:28+00:00	4	0	17	0	Twitter Web Client	2019.0	5.0
656	LHDnets	peterdodds	1134552999806885889	mentioned	2019-05-31 20:11:28+00:00	4	0	17	0	Twitter Web Client	2019.0	5.0
676	peterdodds	lordgrilo	1134541132011098115	mentioned	2019-05-31 19:24:19+00:00	1	1	6	0	Twitter for Android	2019.0	7.0
733	vcolizza	_leotrs	1134427459028496386	replied_to	2019-05-31 11:52:37+00:00	0	1	5	0	Twitter for iPhone	2019.0	5.0
749	estebanmoro	tiagopeixoto	1134414056868208640	mentioned	2019-05-31 10:59:22+00:00	0	1	9	0	Twitter Web Client	2019.0	9.0
786	manlius84	HirokiSayama	1134321081005686785	replied_to	2019-05-31 04:49:55+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
789	_jgyou	HirokiSayama	1134320909844541440	replied_to	2019-05-31 04:49:14+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
814	PiratePeel	estebanmoro	1134281673611325442	replied_to	2019-05-31 02:13:19+00:00	0	0	3	0	Twitter Web Client	2019.0	8.0
840	HirokiSayama	net_science	1134183415857733633	mentioned	2019-05-30 19:42:53+00:00	1	0	7	0	Twitter Web Client	2019.0	8.0
852	lordgrilo	estebanmoro	1134178364942618624	mentioned	2019-05-30 19:22:48+00:00	6	0	15	0	Twitter for iPhone	2019.0	8.0
859	alexvespi	estebanmoro	1134177955767357442	mentioned	2019-05-30 19:21:11+00:00	3	0	9	0	Twitter Web Client	2019.0	9.0
880	fede7j	foucaultwelles	1134169490432888834	replied_to	2019-05-30 18:47:33+00:00	0	0	0	0	Twitter Web Client	2019.0	7.0
894	DanLarremore	HirokiSayama	1134142033063555072	replied_to	2019-05-30 16:58:26+00:00	0	0	2	0	Twitter for iPhone	2019.0	8.0
898	estebanmoro	vcolizza	1134138823963807744	mentioned	2019-05-30 16:45:41+00:00	0	1	3	0	Twitter for iPhone	2019.0	9.0
933	GuidoCaldarelli	foucaultwelles	1134129074375446528	replied_to	2019-05-30 16:06:57+00:00	0	1	0	0	Twitter Web Client	2019.0	8.0
955	PiratePeel	svscarpino	1133986926338420736	replied_to	2019-05-30 06:42:06+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
957	PiratePeel	DanLarremore	1133986926338420736	replied_to	2019-05-30 06:42:06+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
958	PiratePeel	lordgrilo	1133986926338420736	replied_to	2019-05-30 06:42:06+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
959	PiratePeel	LHDnets	1133986926338420736	replied_to	2019-05-30 06:42:06+00:00	0	0	1	0	Twitter for Android	2019.0	8.0
978	HirokiSayama	HirokiSayama	1133937188146733056	replied_to	2019-05-30 03:24:27+00:00	0	0	3	0	Twitter for iPhone	2019.0	8.0
980	HirokiSayama	HirokiSayama	1133937188146733056	replied_to	2019-05-30 03:24:27+00:00	0	0	3	0	Twitter for iPhone	2019.0	8.0
1015	DanLarremore	DanLarremore	1133888805159788545	replied_to	2019-05-30 00:12:12+00:00	0	0	0	0	Twitter for iPhone	2019.0	8.0
1016	DanLarremore	lordgrilo	1133888805159788545	replied_to	2019-05-30 00:12:12+00:00	0	0	0	0	Twitter for iPhone	2019.0	8.0
1017	DanLarremore	PiratePeel	1133888805159788545	replied_to	2019-05-30 00:12:12+00:00	0	0	0	0	Twitter for iPhone	2019.0	8.0
1018	DanLarremore	LHDnets	1133888805159788545	replied_to	2019-05-30 00:12:12+00:00	0	0	0	0	Twitter for iPhone	2019.0	8.0
1066	manlius84	PiratePeel	1133842014871662594	replied_to	2019-05-29 21:06:16+00:00	0	0	1	0	Twitter for iPhone	2019.0	8.0
1070	estebanmoro	estebanmoro	1133837312528474114	replied_to	2019-05-29 20:47:35+00:00	0	1	1	0	Twitter for iPhone	2019.0	9.0
1135	HirokiSayama	jkbren	1133755303021948929	mentioned	2019-05-29 15:21:43+00:00	0	0	3	0	Twitter Web Client	2019.0	8.0
1147	PiratePeel	tinaeliassi	1133746513690189825	mentioned	2019-05-29 14:46:47+00:00	1	0	1	0	Twitter Web Client	2019.0	8.0
1149	cosnet_bifi	tinaeliassi	1133746311281369088	mentioned	2019-05-29 14:45:59+00:00	1	0	11	1	Twitter Web Client	2019.0	9.0
1164	_jgyou	tinaeliassi	1133738768379326464	mentioned	2019-05-29 14:16:00+00:00	1	1	7	0	Twitter for iPhone	2019.0	8.0
1191	vcolizza	LHDnets	1133728592536510464	quoted	2019-05-29 13:35:34+00:00	0	0	0	0	Twitter for Android	2019.0	5.0
1217	ciro	jkbren	1133715252682604544	replied_to	2019-05-29 12:42:34+00:00	0	1	2	0	Twitter for Android	2019.0	9.0
1254	HirokiSayama	foucaultwelles	1133436188235374593	mentioned	2019-05-28 18:13:40+00:00	0	0	3	0	Twitter Web Client	2019.0	8.0
1257	PiratePeel	DanLarremore	1133435926502363140	replied_to	2019-05-28 18:12:37+00:00	0	0	2	0	Twitter Web Client	2019.0	8.0
1285	_leotrs	DanLarremore	1133404930650386432	replied_to	2019-05-28 16:09:27+00:00	0	0	3	0	Twitter for iPhone	2019.0	6.0
1304	vcolizza	svscarpino	1133396234859888640	mentioned	2019-05-28 15:34:54+00:00	1	1	5	0	Twitter for iPhone	2019.0	5.0
1305	dinacmistry	all_are	1133395898136977409	replied_to	2019-05-28 15:33:34+00:00	0	0	5	0	Twitter for iPhone	2019.0	5.0
1306	dinacmistry	vcolizza	1133395898136977409	replied_to	2019-05-28 15:33:34+00:00	0	0	5	0	Twitter for iPhone	2019.0	5.0
1321	fede7j	PiratePeel	1133392544371544064	replied_to	2019-05-28 15:20:14+00:00	0	2	8	0	Twitter for Android	2019.0	7.0
1322	fede7j	HirokiSayama	1133392544371544064	replied_to	2019-05-28 15:20:14+00:00	0	2	8	0	Twitter for Android	2019.0	7.0
1323	fede7j	DanLarremore	1133392544371544064	replied_to	2019-05-28 15:20:14+00:00	0	2	8	0	Twitter for Android	2019.0	7.0
1324	fede7j	Shugars	1133392544371544064	replied_to	2019-05-28 15:20:14+00:00	0	2	8	0	Twitter for Android	2019.0	7.0
1326	fede7j	DanLarremore	1133392544371544064	replied_to	2019-05-28 15:20:14+00:00	0	2	8	0	Twitter for Android	2019.0	7.0
1347	jkbren	_leotrs	1133391654570909699	replied_to	2019-05-28 15:16:42+00:00	0	0	1	0	TweetDeck	2019.0	7.0
1349	pholme	dinacmistry	1133391051543273476	replied_to	2019-05-28 15:14:18+00:00	0	0	1	0	Twitter for iPhone	2019.0	7.0
15	all_are	cosnet_bifi	1527566082608873473	replied_to	2022-05-20 08:25:09+00:00	0	0	1	0	Twitter for iPhone	2022.0	6.0
26	LHDnets	all_are	1527373870256140295	replied_to	2022-05-19 19:41:22+00:00	0	1	2	0	Twitter for iPad	2022.0	5.0
32	HirokiSayama	cosnet_bifi	1527366015658536967	replied_to	2022-05-19 19:10:09+00:00	0	1	0	0	Twitter Web App	2022.0	8.0
272	alexvespi	cosnet_bifi	607251334031667200	replied_to	2015-06-06 18:22:54+00:00	1	1	0	0	Twitter for iPhone	2015.0	9.0
323	all_are	GuidoCaldarelli	606737033567076352	mentioned	2015-06-05 08:19:16+00:00	1	0	1	0	Twitter Web Client	2015.0	6.0
327	_jgyou	GuidoCaldarelli	606733495398985728	mentioned	2015-06-05 08:05:12+00:00	5	0	3	0	Twitter for iPhone	2015.0	8.0
514	lordgrilo	cosnet_bifi	604957659507372032	mentioned	2015-05-31 10:28:40+00:00	4	1	3	0	Twitter for Android	2015.0	8.0
172	sfiscience	DanLarremore	1524379180628156416	replied_to	2022-05-11 13:21:32+00:00	0	1	0	0	Twitter Web App	2022.0	5.0
366	lordgrilo	sfiscience	1522828805072732163	replied_to	2022-05-07 06:40:54+00:00	0	1	0	0	Twitter for iPhone	2022.0	8.0
368	lordgrilo	DanLarremore	1522828805072732163	replied_to	2022-05-07 06:40:54+00:00	0	1	0	0	Twitter for iPhone	2022.0	8.0
370	ciro	DanLarremore	1522717234841407490	replied_to	2022-05-06 23:17:34+00:00	0	1	42	0	Twitter Web App	2022.0	9.0
396	juniperlov	DanLarremore	1522350561877807104	replied_to	2022-05-05 23:00:32+00:00	0	1	4	0	Twitter Web App	2022.0	5.0
434	_jgyou	DanLarremore	1519703983463534592	replied_to	2022-04-28 15:43:59+00:00	0	1	4	0	Twitter for iPhone	2022.0	8.0
510	svscarpino	DanLarremore	1516852938261606412	replied_to	2022-04-20 18:54:56+00:00	0	0	4	0	Twitter for iPhone	2022.0	6.0
602	tiagopeixoto	DanLarremore	1516842172250828802	replied_to	2022-04-20 18:12:10+00:00	0	0	10	0	Twitter Web App	2022.0	6.0
705	HirokiSayama	DanLarremore	1516834275433213952	replied_to	2022-04-20 17:40:47+00:00	0	0	4	0	Twitter Web App	2022.0	8.0
764	manlius84	DanLarremore	1516830658076753927	replied_to	2022-04-20 17:26:24+00:00	0	0	2	0	Twitter for iPhone	2022.0	8.0
843	all_are	DanLarremore	1516828084615671810	replied_to	2022-04-20 17:16:11+00:00	0	0	1	0	Twitter Web App	2022.0	6.0
882	aliceschwarze	DanLarremore	1516463190665678849	replied_to	2022-04-19 17:06:13+00:00	0	0	1	0	Twitter for Mac	2022.0	5.0
899	dashunwang	DanLarremore	1512084274584776713	replied_to	2022-04-07 15:05:58+00:00	0	0	0	0	Twitter Web App	2022.0	9.0
900	dashunwang	tiagopeixoto	1512084274584776713	replied_to	2022-04-07 15:05:58+00:00	0	0	0	0	Twitter Web App	2022.0	9.0
965	sfiscience	DanLarremore	1510790559819988994	replied_to	2022-04-04 01:25:13+00:00	0	0	2	0	Twitter Web App	2022.0	5.0
1019	svscarpino	DanLarremore	1484237271805177862	replied_to	2022-01-20 18:51:56+00:00	0	0	1	0	Twitter for iPhone	2022.0	6.0
1022	LHDnets	DanLarremore	1482785357590532096	quoted	2022-01-16 18:42:32+00:00	0	0	0	0	Twitter for Android	2022.0	5.0
1038	pholme	LHDnets	1481992563359891458	replied_to	2022-01-14 14:12:15+00:00	0	0	3	0	Twitter Web App	2022.0	7.0
1040	pholme	DanLarremore	1481992563359891458	replied_to	2022-01-14 14:12:15+00:00	0	0	3	0	Twitter Web App	2022.0	7.0
1725	peterdodds	DanLarremore	1476177286122647557	replied_to	2021-12-29 13:04:25+00:00	7	1	16	0	Twitter Web App	2021.0	7.0
1751	tiagopeixoto	DanLarremore	1473380398088527887	replied_to	2021-12-21 19:50:35+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1757	all_are	net_science	1472518162365177859	replied_to	2021-12-19 10:44:22+00:00	0	0	0	0	Twitter Web App	2021.0	6.0
1759	all_are	DanLarremore	1472518162365177859	replied_to	2021-12-19 10:44:22+00:00	0	0	0	0	Twitter Web App	2021.0	6.0
1760	all_are	ciro	1472518162365177859	replied_to	2021-12-19 10:44:22+00:00	0	0	0	0	Twitter Web App	2021.0	6.0
1824	svscarpino	DanLarremore	1469258646160916482	replied_to	2021-12-10 10:52:13+00:00	0	1	0	0	Twitter for Android	2021.0	6.0
1853	tiagopeixoto	DanLarremore	1467481315733909507	replied_to	2021-12-05 13:09:44+00:00	0	1	0	0	Twitter Web App	2021.0	6.0
1854	tiagopeixoto	PiratePeel	1467481315733909507	replied_to	2021-12-05 13:09:44+00:00	0	1	0	0	Twitter Web App	2021.0	6.0
1897	svscarpino	DanLarremore	1466814050973614085	replied_to	2021-12-03 16:58:16+00:00	0	0	1	0	Twitter Web App	2021.0	6.0
23	svscarpino	tinaeliassi	1133748629313867779	replied_to	2019-05-29 14:55:11+00:00	0	1	1	0	Twitter for iPad	2019.0	6.0
135	estebanmoro	mszll	879000289365422081	replied_to	2017-06-25 15:36:14+00:00	1	0	3	0	Twitter for Mac	2017.0	9.0
15	jkbren	cosnet_bifi	1191350915032395783	mentioned	2019-11-04 13:46:07+00:00	19	0	17	2	Twitter Web App	2019.0	7.0
73	_jgyou	cosnet_bifi	1057943003715813377	mentioned	2018-11-01 10:30:42+00:00	13	0	5	1	Twitter Web Client	2018.0	8.0
133	estebanmoro	vcolizza	1011764113066766336	replied_to	2018-06-27 00:12:16+00:00	0	0	1	0	Twitter for Android	2018.0	9.0
138	estebanmoro	estebanmoro	1011764113066766336	replied_to	2018-06-27 00:12:16+00:00	0	0	1	0	Twitter for Android	2018.0	9.0
141	estebanmoro	TahaYasseri	1011764113066766336	replied_to	2018-06-27 00:12:16+00:00	0	0	1	0	Twitter for Android	2018.0	9.0
336	LHDnets	LHDnets	1007647537140989953	replied_to	2018-06-15 15:34:28+00:00	0	0	3	0	Twitter Web Client	2018.0	5.0
355	alexvespi	manlius84	1007608590327271426	replied_to	2018-06-15 12:59:43+00:00	0	0	3	0	Twitter for Android	2018.0	9.0
373	GuidoCaldarelli	svscarpino	1007577044371279872	replied_to	2018-06-15 10:54:21+00:00	0	0	1	0	Twitter for iPhone	2018.0	8.0
528	LHDnets	cosnet_bifi	1007226449051439106	replied_to	2018-06-14 11:41:13+00:00	3	2	7	0	Twitter for Android	2018.0	5.0
591	_jgyou	LHDnets	1007221625010483201	replied_to	2018-06-14 11:22:03+00:00	2	1	1	0	TweetDeck	2018.0	8.0
